host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	0	9.244468	23.519078	0.401899999924	1.86464363358	0.001	0.877559999809	0.408300000668	1.9024506525	0.873400000191	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	1	32.765329	19.844086	0.545120000172	1.44920190235	0.001	0.944520000076	0.397399999809	2.12509740448	0.903000000381	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	2	52.611896	19.840454	0.609079999981	1.27624013027	0.001	0.959640000496	0.560800000477	1.42438432121	0.952800000191	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	3	72.454547	19.830217	0.649859999809	1.16149282509	0.001	0.968500000286	0.602100000954	1.3170876482	0.963400000954	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	4	92.287023	19.852169	0.687160000076	1.06209736572	0.001	0.975879999981	0.580800000858	1.56611118164	0.947099998856	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	5	112.14205	19.756223	0.713500000782	0.986646596546	0.001	0.979200000057	0.555700000763	1.599324897	0.962499999046	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	6	131.900104	19.776242	0.736379999828	0.924506222916	0.001	0.982399999981	0.508499999714	1.86771650276	0.9382	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	7	151.678527	19.812947	0.753840000172	0.87873750248	0.001	0.984580000057	0.694700000381	1.05639531403	0.974300000954	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	8	171.493621	19.823999	0.772080000191	0.821865395126	0.001	0.987220000134	0.678900000763	1.16983631439	0.954700000572	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.430267	50000	10000	1.	20180423:190321	20180423:190652	9	191.31952	19.779841	0.785279999466	0.784371816864	0.001	0.988879999752	0.683900001144	1.09358409538	0.975700001144	backend=keras,data_augmentation=True,batch_size=512,subtract_pixel_mean=True,n=5,num_classes=10,version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
