host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	0	14.019137	44.016869	0.424920000019	1.93218212872	0.001	0.892159999981	0.4568	1.89822317677	0.9186	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	1	58.038703	39.589857	0.579060000038	1.48618751137	0.001	0.955419999981	0.4814	1.95350251122	0.9068	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	2	97.631378	39.509013	0.658479999981	1.26857765259	0.001	0.970039999962	0.582	1.67948047867	0.9369	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	3	137.143617	39.404742	0.70832	1.12508502773	0.001	0.978879999943	0.6568	1.32825236111	0.9564	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	4	176.551121	39.418599	0.741220000038	1.02635289303	0.001	0.982560000019	0.4699	2.28816158848	0.9522	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	5	215.972314	39.489828	0.762340000038	0.957982181129	0.001	0.984840000019	0.6151	1.45720761471	0.9655	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	6	255.465877	39.488334	0.782140000076	0.890795716095	0.001	0.988239999962	0.6411	1.47536189728	0.9656	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	7	294.959231	39.492107	0.797760000057	0.846739278412	0.001	0.989819999924	0.6746	1.2951839817	0.9614	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	8	334.454086	39.443235	0.810220000057	0.804092744064	0.001	0.99142	0.5954	1.92111304588	0.9441	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.500675	50000	10000	1.	20180424:071438	20180424:072132	9	373.900121	39.347325	0.820220000057	0.771866336555	0.001	0.991180000019	0.7663	0.935736022568	0.9853	version=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short,backend=keras,n_gpus=1,data_augmentation=True,num_classes=10,n=9,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
