host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	0	7.858429	113.215031	0.48964	1.60041667309	0.001	0.9223	0.4954	1.7829219183	0.9084	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	1	121.075596	109.677722	0.65592	1.17044556046	0.001	0.96782	0.5191	1.76630524979	0.9292	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	2	230.755193	110.338986	0.71222	1.02083919785	0.001	0.97864	0.6705	1.12966359043	0.9765	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	3	341.096124	109.753117	0.74724	0.932634322033	0.001	0.98182	0.7319	1.0010398633	0.9825	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	4	450.851973	109.347819	0.76572	0.878992677174	0.001	0.98506	0.6695	1.22690107136	0.9697	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	5	560.201607	109.393943	0.78196	0.837178605671	0.001	0.98656	0.7187	1.09750941677	0.9747	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	6	669.597037	108.590239	0.7941	0.804071250763	0.001	0.98842	0.7658	0.883994285393	0.9882	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	7	778.188806	108.702851	0.80502	0.777858565588	0.001	0.98972	0.7585	0.948506217861	0.978	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	8	886.893121	109.140304	0.8139	0.752802437363	0.001	0.98996	0.7615	0.950561259079	0.9753	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet32v1	cifar10	2.344493	50000	10000	1.	20180423:182423	20180423:184248	9	996.035019	109.380064	0.82246	0.732128387356	0.001	0.99084	0.7624	0.941402532387	0.9849	scratchspace=/home/steinba/development/deeprace/scripts/p100-short,checkpoint_epochs=False,epochs=10,subtract_pixel_mean=True,batch_size=32,version=1,n_gpus=1,data_augmentation=True,backend=keras,n=5,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
