host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	0	13.230477	172.830309	0.43138	1.8695937674	0.001	0.90124	0.4395	1.85336255245	0.9168	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	1	186.062845	167.10018	0.60382	1.36221482487	0.001	0.95796	0.601	1.44070277252	0.9491	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	2	353.165036	167.64389	0.68294	1.13195273655	0.001	0.97336	0.5957	1.41030711975	0.9562	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	3	520.811786	168.345126	0.72698	1.01368816444	0.001	0.97868	0.6044	1.45375080299	0.9637	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	4	689.159171	167.645253	0.75136	0.942192132378	0.001	0.98312	0.5917	1.46930897274	0.9514	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	5	856.806338	165.888777	0.76632	0.896944229355	0.001	0.985	0.7208	1.0874412241	0.9763	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	6	1022.697023	168.570271	0.7873	0.842339960499	0.001	0.9869	0.7391	0.999769216156	0.9743	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	7	1191.269278	168.589522	0.79792	0.813773689442	0.001	0.98898	0.7724	0.896647545624	0.9846	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	8	1359.861135	167.377647	0.8069	0.788662946053	0.001	0.98944	0.7051	1.20859245615	0.9587	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
taurust1	resnet56v1	cifar10	2.509473	50000	10000	1.	20180424:062008	20180424:064823	9	1527.240652	167.679223	0.8158	0.761154006901	0.001	0.98998	0.702	1.16677378082	0.9796	data_augmentation=True,checkpoint_epochs=False,n=9,backend=keras,batch_size=32,version=1,subtract_pixel_mean=True,epochs=10,num_classes=10,n_gpus=1,scratchspace=/home/steinba/development/deeprace/scripts/p100-short	861770	keras:2.1.5,backend:tensorflow:1.3.0	p100:1,fs:nfs,singularity:lustre
