host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	0	6.978031	35.481997	0.458519999962	1.69762492386	0.001	0.905679999981	0.4509	1.88495006371	0.8972	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	1	42.46188	32.795601	0.614540000019	1.26169956463	0.001	0.962280000038	0.5753	1.43244003162	0.953	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	2	75.259928	32.857163	0.686599999981	1.0758220764	0.001	0.974620000038	0.5083	1.70791175003	0.9444	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	3	108.119352	32.919338	0.726560000095	0.96273560463	0.001	0.9806	0.559800009489	1.74892444134	0.906600018978	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	4	141.040766	32.716559	0.753740000038	0.88176669281	0.001	0.985259999924	0.6225	1.34150238724	0.9714	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	5	173.759227	32.427451	0.774460000038	0.824733410378	0.001	0.986860000019	0.6965	1.05236879997	0.9821	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	6	206.189016	32.627901	0.792740000038	0.775971966629	0.001	0.988340000019	0.7273	1.00578573246	0.9716	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	7	238.818832	32.358779	0.800840000076	0.746991020184	0.001	0.989260000019	0.6976	1.18184626942	0.9717	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	8	271.179672	32.667192	0.813719999981	0.70893075037	0.001	0.9909	0.6521	1.28522708416	0.9716	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.038424	50000	10000	1.	20180423:192014	20180423:192551	9	303.848762	32.679531	0.821720000095	0.687093843555	0.001	0.99164	0.7305	1.03736197929	0.966	batch_size=128,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,epochs=10,n_gpus=1,subtract_pixel_mean=True,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
