host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	0	7.619222	20.873024	0.336260000401	2.07021534206	0.001	0.846220000076	0.298899999952	2.12901246567	0.872100000572	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	1	28.495841	18.140021	0.49186	1.575667677	0.001	0.9313	0.445600000811	1.69521373901	0.922600001335	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	2	46.639407	18.189908	0.565140000172	1.39097327541	0.001	0.950480000668	0.448400002098	1.80739495544	0.911499999619	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	3	64.833101	18.509301	0.614160000191	1.2485534277	0.001	0.964000000267	0.553000000858	1.47950192814	0.9399	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	4	83.34674	18.554675	0.660580000153	1.12467907684	0.001	0.971400000515	0.538100000286	1.50878001881	0.932799998283	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	5	101.904686	18.455746	0.693580000305	1.03822889011	0.001	0.977159999981	0.665200001335	1.12257257786	0.971400000763	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	6	120.363241	18.458836	0.725640000229	0.948664667358	0.001	0.981880000057	0.671600000572	1.13255395107	0.972299999619	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	7	138.825048	18.542249	0.746180000629	0.892667459106	0.001	0.984319999981	0.657500000191	1.17941957035	0.975899999428	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	8	157.370959	18.451937	0.764180000477	0.842544064503	0.001	0.986119999981	0.700699998665	1.07404734116	0.964600000572	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231897	50000	10000	1.	20180423:193022	20180423:193337	9	175.825971	18.70051	0.782880000362	0.794918379326	0.001	0.987859999905	0.689099999905	1.16463933773	0.965800000572	checkpoint_epochs=False,version=1,subtract_pixel_mean=True,data_augmentation=True,backend=keras,n=5,batch_size=512,epochs=10,num_classes=10,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	0	7.346783	21.135298	0.377159999838	1.9447546656	0.001	0.861519999809	0.414300000572	1.84205779743	0.902299998856	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	1	28.485267	18.183918	0.53123999979	1.4877605545	0.001	0.941340000286	0.407799999046	2.00463593521	0.909099999046	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	2	46.672632	18.272245	0.600020000267	1.30053233608	0.001	0.958700000191	0.556000001335	1.5159284153	0.927100001907	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	3	64.947916	18.574176	0.652119999924	1.15643632301	0.001	0.968940000362	0.509200000763	1.77328398552	0.925799999237	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	4	83.524249	18.636031	0.692220000515	1.04993495865	0.001	0.976760000057	0.570800000954	1.55236237106	0.943999999619	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	5	102.162843	18.527801	0.723000000267	0.96750545208	0.001	0.980860000515	0.565700001335	1.60703382263	0.948800000381	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	6	120.694133	18.572539	0.745279999981	0.90465943512	0.001	0.982940000057	0.678900002098	1.14766090908	0.967399998665	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	7	139.270176	18.938653	0.76216000021	0.854217742233	0.001	0.985839999905	0.630500001717	1.39865914478	0.940300001526	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	8	158.211714	18.505024	0.777879999886	0.807995801144	0.001	0.988219999905	0.643899999428	1.35996769981	0.947	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.226182	50000	10000	1.	20180423:124925	20180423:125240	9	176.719938	18.601198	0.791680000439	0.77250268055	0.001	0.988619999828	0.691099999237	1.0986305109	0.963100000191	version=1,n_gpus=1,data_augmentation=True,epochs=10,batch_size=512,num_classes=10,scratchspace=/home/steinbac,n=5,backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	0	7.366924	21.039702	0.32666000001	2.24317868462	0.001	0.825739999771	0.274300000072	2.3016756176	0.78620000124	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	1	28.409732	18.121458	0.49106000021	1.58188288231	0.001	0.930459999809	0.3318	2.24127950706	0.846800001049	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	2	46.534555	18.395592	0.576680000095	1.35481381111	0.001	0.952980000267	0.481100000286	1.70070449944	0.904199999237	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	3	64.932767	18.541701	0.63702000021	1.19640511669	0.001	0.966720000114	0.559600001717	1.44934417	0.941899999809	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	4	83.477152	18.680505	0.68362000061	1.07338734615	0.001	0.974360000134	0.567700001717	1.44519445305	0.9556	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	5	102.160888	18.597891	0.718180000134	0.977968526649	0.001	0.979479999981	0.670900000572	1.13273197098	0.973400000954	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	6	120.762728	18.518569	0.743380000172	0.901163311157	0.001	0.982479999905	0.695400001335	1.05068301392	0.980399999046	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	7	139.284695	18.69622	0.760740000076	0.856037710609	0.001	0.984959999981	0.663500001812	1.16126857224	0.973899999523	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	8	157.983698	18.528631	0.776680000877	0.806719928341	0.001	0.988499999905	0.720099999905	1.02399109287	0.976999999046	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.227634	50000	10000	1.	20180423:133351	20180423:133706	9	176.515357	18.650398	0.78576	0.773652506428	0.001	0.98874	0.716000001144	0.987761591911	0.982499999619	batch_size=512,epochs=10,subtract_pixel_mean=True,checkpoint_epochs=False,n=5,num_classes=10,backend=keras,data_augmentation=True,version=1,scratchspace=/home/steinbac,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
