host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	0	6.619631	64.510812	0.4671	1.65748825214	0.001	0.9143	0.4383	2.05575675278	0.9035	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	1	71.13216	62.186124	0.61788	1.25912659992	0.001	0.96118	0.5848	1.43178202076	0.9462	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	2	133.320635	62.243925	0.68724	1.07076483532	0.001	0.975	0.6114	1.40600054646	0.9386	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	3	195.566715	61.526236	0.72886	0.95911373333	0.001	0.98148	0.6871	1.09919494257	0.9707	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	4	257.095574	61.955583	0.75804	0.880588204842	0.001	0.98374	0.7145	1.03427751751	0.9728	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	5	319.053499	61.451172	0.77674	0.826433117256	0.001	0.98642	0.7079	1.05652500172	0.9754	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	6	380.506613	61.797325	0.79342	0.786514099045	0.001	0.98826	0.7255	0.988482229233	0.9844	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	7	442.306136	61.436362	0.80496	0.753399031639	0.001	0.98994	0.6732	1.22168214741	0.976	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	8	503.744801	61.275645	0.81476	0.7229665485	0.001	0.99094	0.7709	0.888233366394	0.9853	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.021939	50000	10000	1.	20180423:190925	20180423:191952	9	565.022844	61.184317	0.82288	0.701805431767	0.001	0.99112	0.7777	0.860098017788	0.988	scratchspace=/home/steinbac,epochs=10,subtract_pixel_mean=True,batch_size=64,num_classes=10,n_gpus=1,version=1,data_augmentation=True,checkpoint_epochs=False,n=5,backend=keras	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.203873	50000	10000	1.	20180423:122851	20180423:123854	0	6.611018	62.503392	0.46812	1.66504850967	0.001	0.91186	0.5015	1.70697666397	0.9236	checkpoint_epochs=False,version=1,batch_size=64,data_augmentation=True,num_classes=10,subtract_pixel_mean=True,backend=keras,scratchspace=/home/steinbac,n=5,n_gpus=1,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.203873	50000	10000	1.	20180423:122851	20180423:123854	1	69.116845	59.514648	0.63888	1.20597282856	0.001	0.9657	0.5781	1.60681342735	0.9285	checkpoint_epochs=False,version=1,batch_size=64,data_augmentation=True,num_classes=10,subtract_pixel_mean=True,backend=keras,scratchspace=/home/steinbac,n=5,n_gpus=1,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.203873	50000	10000	1.	20180423:122851	20180423:123854	2	128.633529	59.351985	0.704	1.02421239243	0.001	0.97776	0.6817	1.10086150141	0.9759	checkpoint_epochs=False,version=1,batch_size=64,data_augmentation=True,num_classes=10,subtract_pixel_mean=True,backend=keras,scratchspace=/home/steinbac,n=5,n_gpus=1,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.203873	50000	10000	1.	20180423:122851	20180423:123854	3	187.987315	59.225075	0.74638	0.916699993744	0.001	0.98322	0.6825	1.1512716548	0.9617	checkpoint_epochs=False,version=1,batch_size=64,data_augmentation=True,num_classes=10,subtract_pixel_mean=True,backend=keras,scratchspace=/home/steinbac,n=5,n_gpus=1,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.203873	50000	10000	1.	20180423:122851	20180423:123854	4	247.21439	59.340922	0.7668	0.850229349327	0.001	0.98564	0.6893	1.17718535652	0.9698	checkpoint_epochs=False,version=1,batch_size=64,data_augmentation=True,num_classes=10,subtract_pixel_mean=True,backend=keras,scratchspace=/home/steinbac,n=5,n_gpus=1,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.203873	50000	10000	1.	20180423:122851	20180423:123854	5	306.557265	59.21805	0.78494	0.801015236931	0.001	0.9878	0.6759	1.22402936878	0.9635	checkpoint_epochs=False,version=1,batch_size=64,data_augmentation=True,num_classes=10,subtract_pixel_mean=True,backend=keras,scratchspace=/home/steinbac,n=5,n_gpus=1,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
