host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	0	6.687139	125.546844	0.47622	1.63921373051	0.001	0.91704	0.4853	1.77468596802	0.9131	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	1	132.236082	122.596252	0.64348	1.20354376682	0.001	0.96552	0.628	1.30704660921	0.966	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	2	254.834584	122.078805	0.70414	1.03829719212	0.001	0.9768	0.6628	1.222784097	0.9677	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	3	376.915646	121.57226	0.73882	0.946320203648	0.001	0.9816	0.6132	1.52063325939	0.9708	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	4	498.489792	121.638011	0.76544	0.886543149548	0.001	0.98446	0.6921	1.15231458111	0.9685	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	5	620.129841	122.171368	0.78216	0.838144824982	0.001	0.98612	0.7329	1.03700001774	0.9728	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	6	742.303046	121.894586	0.79356	0.804702780018	0.001	0.98886	0.7595	0.940000669765	0.9822	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	7	864.199687	121.473555	0.80766	0.773290879059	0.001	0.98932	0.7214	1.12570683661	0.9758	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	8	985.675611	121.821557	0.8164	0.749322227325	0.001	0.99016	0.7787	0.88833609457	0.9831	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.231688	50000	10000	1.	20180423:184835	20180423:190903	9	1107.499171	121.147895	0.8242	0.730934286137	0.001	0.99082	0.7749	0.883195543957	0.9873	n_gpus=1,subtract_pixel_mean=True,batch_size=32,version=1,scratchspace=/home/steinbac,checkpoint_epochs=False,n=5,data_augmentation=True,backend=keras,epochs=10,num_classes=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
