host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	0	10.988335	185.12022	0.46874	1.79596183853	0.001	0.91198	0.5751	1.50068673077	0.9444	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	1	196.111728	181.211118	0.62212	1.35492749516	0.001	0.96036	0.6229	1.33491897268	0.9652	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	2	377.32495	180.665819	0.68738	1.16563345795	0.001	0.9721	0.6142	1.46091927795	0.9485	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	3	557.993079	181.794943	0.72472	1.05629559273	0.001	0.97932	0.5709	1.78664831352	0.9165	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	4	739.789947	181.142649	0.7477	0.986972336235	0.001	0.98226	0.7087	1.1510875349	0.9812	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	5	920.935344	181.958529	0.76434	0.935579556732	0.001	0.98402	0.7031	1.13118894548	0.9723	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	6	1102.895858	182.068411	0.7828	0.88451184536	0.001	0.98702	0.6925	1.23826174307	0.9719	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	7	1284.96634	180.011596	0.79144	0.855256437702	0.001	0.98704	0.7293	1.04105863714	0.9824	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	8	1464.979873	180.541605	0.80568	0.819816291866	0.001	0.98892	0.7127	1.15112770424	0.9805	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.237604	50000	10000	1.	20180424:170706	20180424:173732	9	1645.523961	181.055879	0.81486	0.792580595474	0.001	0.9903	0.7687	0.970839784145	0.9847	version=1,data_augmentation=True,subtract_pixel_mean=True,n_gpus=1,batch_size=32,num_classes=10,scratchspace=/home/steinbac,backend=keras,checkpoint_epochs=False,epochs=10,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
