host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	0	12.613755	33.384112	0.384479999895	2.04374826164	0.001	0.867119999847	0.329099999142	2.60718946686	0.836399999428	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	1	46.000713	30.514898	0.543280000439	1.58483177521	0.001	0.944959999981	0.424099999809	2.30589586678	0.871899999428	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	2	76.518783	31.183858	0.620020000267	1.37227662376	0.001	0.962800000038	0.506400001335	1.88325956173	0.902900000381	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	3	107.705712	31.433906	0.675960000343	1.22218621227	0.001	0.974520000229	0.370600016737	2.86937763214	0.915700025177	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	4	139.142506	31.299221	0.711280000114	1.12281930237	0.001	0.978480000362	0.560100000668	1.74171616688	0.952000000954	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	5	170.444715	31.631756	0.740140000038	1.03563218208	0.001	0.982659999752	0.567100001049	1.81413124981	0.941800000191	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	6	202.079584	31.120286	0.762859999886	0.970346830597	0.001	0.985559999828	0.658799999237	1.3809274704	0.963500000763	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	7	233.203036	31.085485	0.778640000439	0.923245098839	0.001	0.986639999981	0.64720000267	1.4343226841	0.952500000381	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	8	264.291537	31.575006	0.792940000153	0.875736966171	0.001	0.989459999981	0.695300000858	1.18460286217	0.982199999428	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.179739	50000	10000	1.	20180424:181031	20180424:181558	9	295.869338	31.371748	0.80408000021	0.841730842781	0.001	0.989759999905	0.686899999428	1.22318121147	0.977599999428	backend=keras,subtract_pixel_mean=True,checkpoint_epochs=False,n=9,num_classes=10,data_augmentation=True,batch_size=512,n_gpus=1,epochs=10,version=1,scratchspace=/home/steinbac	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
