host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	0	7.124303	24.142595	0.42819999999	1.78277493496	0.001	0.89016	0.4534	1.6861005106	0.9118	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	1	31.269294	21.50039	0.571340000038	1.3720136348	0.001	0.953439999943	0.3834	2.21949716377	0.8837	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	2	52.772318	21.507402	0.647340000076	1.17701501152	0.001	0.969099999943	0.614	1.29954190512	0.9598	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	3	74.282289	21.607351	0.695480000038	1.04469457272	0.001	0.976340000076	0.6584	1.18741994896	0.9732	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	4	95.892171	21.531416	0.733480000057	0.940813993225	0.001	0.982219999962	0.6173	1.3864730814	0.9581	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	5	117.425812	21.627443	0.754979999981	0.874214287853	0.001	0.984400000019	0.69	1.08869288273	0.9733	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	6	139.055809	21.617721	0.772639999962	0.82203518858	0.001	0.9867	0.6613	1.24001951923	0.9453	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	7	160.676134	21.654872	0.789760000038	0.77943406395	0.001	0.988459999924	0.5611	1.77494926529	0.9496	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	8	182.3333	21.731892	0.803480000057	0.737043555965	0.001	0.990159999924	0.7597	0.875822803688	0.9824	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.211993	50000	10000	1.	20180423:192614	20180423:192959	9	204.067583	21.694321	0.812760000076	0.710517325783	0.001	0.99098	0.7233	0.966209670162	0.9811	num_classes=10,scratchspace=/home/steinbac,n=5,n_gpus=1,backend=keras,data_augmentation=True,version=1,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,batch_size=256	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	0	7.285552	24.104994	0.391919999981	1.90421214577	0.001	0.874160000114	0.3644	1.94846536407	0.8907	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	1	31.39302	21.36178	0.573940000057	1.36679754726	0.001	0.951139999981	0.4822	1.72268769112	0.9306	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	2	52.757423	21.43712	0.64402	1.17618012707	0.001	0.967580000038	0.4337	2.16835113983	0.8993	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	3	74.197055	21.401072	0.692600000019	1.04681547817	0.001	0.97544	0.589	1.5468232996	0.9427	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	4	95.600444	21.454889	0.72836	0.947875989037	0.001	0.980880000038	0.6846	1.13232045155	0.9727	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	5	117.057959	21.507198	0.751900000038	0.877376277046	0.001	0.983640000019	0.7212	0.981951262665	0.9747	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	6	138.567682	21.377722	0.769500000019	0.824010315304	0.001	0.986719999943	0.7033	1.08434873142	0.9783	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet32v1	cifar10	2.192546	50000	10000	1.	20180423:124518	20180423:124902	7	159.947906	21.534677	0.786980000076	0.782270002823	0.001	0.987840000019	0.7318	0.96631375885	0.9792	version=1,batch_size=256,n=5,n_gpus=1,num_classes=10,scratchspace=/home/steinbac,epochs=10,backend=keras,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
