host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	0	12.066089	54.559962	0.433340000038	1.92218599312	0.001	0.892879999943	0.4091	2.25380962219	0.9072	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	1	66.628955	51.435517	0.598800000019	1.4155829528	0.001	0.959140000038	0.5305	1.87300378933	0.93	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	2	118.06717	50.98196	0.679160000076	1.19067942234	0.001	0.973420000057	0.6586	1.25698468895	0.9734	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	3	169.05198	51.979431	0.729059999981	1.05189815725	0.001	0.980760000038	0.6768	1.27641229649	0.9698	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	4	221.033464	51.752543	0.758160000095	0.961359005814	0.001	0.984940000019	0.5314	2.21513886337	0.9039	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	5	272.788817	51.743467	0.775540000057	0.898712100201	0.001	0.98706	0.7335	1.06741099901	0.98	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	6	324.535092	51.798595	0.794440000076	0.843784518986	0.001	0.9886	0.7095	1.24761674538	0.9608	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	7	376.33665	51.557054	0.80422	0.803662819118	0.001	0.990139999924	0.7241	1.12133954735	0.9713	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	8	427.896396	51.112302	0.820100000076	0.760233656845	0.001	0.990819999924	0.697	1.23139111099	0.9624	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
talisker-10g	resnet56v1	cifar10	2.195943	50000	10000	1.	20180424:175421	20180424:180311	9	479.011535	51.276606	0.825740000038	0.738210752563	0.001	0.991640000019	0.7487	1.00665166378	0.9865	num_classes=10,data_augmentation=True,backend=keras,scratchspace=/home/steinbac,version=1,n=9,batch_size=128,subtract_pixel_mean=True,epochs=10,checkpoint_epochs=False,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	titanx-pascal:1,fs:nfs,singularity:lustre
