host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	comment
taurusi2057	resnet32v1	cifar10	7.030492	50000	10000	1.0	20180309:085019	20180309:091410	14	1335.549846	95.185105	0.6344249328613282	0.84528	1.282385547542572	0.7	version=1,n=3,data_augmentation=True,batch_size=32,subtract_pixel_mean=True,num_classes=10,epochs=15,checkpoint_epochs=False	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	0	1.388168	97.349245	1.514354319190979	0.49704	1.4621312116622924	0.5509	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	1	98.738352	95.193967	1.1195609103775024	0.65098	1.2216438928604125	0.6302	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	2	193.933253	95.173472	0.9677734371757507	0.71158	1.216293124485016	0.6698	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	3	289.10836	95.192915	0.8915301894950867	0.7408	1.095042845916748	0.6864	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	4	384.302197	95.204443	0.8374931723403931	0.76402	0.9672484854698181	0.7307	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	5	479.507609	95.200045	0.796272930984497	0.7802	1.1753861874580382	0.6987	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	6	574.709537	95.173931	0.7647285852622986	0.7928	1.0102445442199708	0.7318	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	7	669.884388	95.158973	0.736326206741333	0.80424	0.743347155380249	0.802	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	8	765.044336	95.13333	0.7180676410293579	0.81094	1.4298293369293213	0.6418	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	9	860.179547	95.183264	0.696444505443573	0.82164	0.8561332675933838	0.7855	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	10	955.363733	95.133006	0.6801105591964721	0.82684	0.8358747526168824	0.775	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	11	1050.498466	95.164434	0.6704357749843597	0.83296	0.8503669661521912	0.7796	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	12	1145.665152	95.157211	0.6579268498229981	0.83538	0.7857046857833863	0.8063	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	13	1240.824619	95.197986	0.6445063448524475	0.8412	0.8303208018302918	0.7923	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.028647	50000	10000	1.0	20180309:085019	20180309:091410	14	1336.023553	95.169256	0.6377346019935608	0.84466	1.084393879890442	0.7319	num_classes=10,data_augmentation=True,checkpoint_epochs=False,batch_size=32,version=1,subtract_pixel_mean=True,epochs=15,n=3	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	0	1.406349	100.886477	1.5548715153121948	0.48334	1.4894096723556518	0.5513	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	1	102.293812	98.997569	1.1332330910110473	0.64254	1.1631864568710326	0.6385	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	2	201.292371	98.939759	0.9827332996749878	0.70562	1.1606516224861145	0.6454	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	3	300.233128	98.958117	0.8971327819442749	0.73786	1.085286049747467	0.6867	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	4	399.192304	98.937128	0.8401001768684387	0.75982	1.0684520386695862	0.6947	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	5	498.130421	99.030517	0.7926064827728272	0.77784	0.8883036613464356	0.7605	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	6	597.161928	98.962182	0.7582422863769531	0.79396	1.2544856245040894	0.6672	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	7	696.125927	98.967298	0.7380161187171936	0.80216	0.8572874725341797	0.7654	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
taurusi2057	resnet32v1	cifar10	7.030225	50000	10000	1.0	20180309:085019	20180309:091508	8	795.094209	98.976322	0.7144581878852845	0.81142	0.9320363654136657	0.7489	version=1,epochs=15,data_augmentation=True,checkpoint_epochs=False,n=3,subtract_pixel_mean=True,num_classes=10,batch_size=32	k80:1,fs:nfs
