host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2069	resnet56v1	cifar10	2.524121	50000	10000	1.	20180326:204205	20180326:214154	12	2874.422081	238.068478	0.729468941898346	0.83418	0.9205423768997192	0.7863	data_augmentation=True,num_classes=10,epochs=15,version=1,batch_size=32,n=9,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2069	resnet56v1	cifar10	2.524121	50000	10000	1.	20180326:204205	20180326:214154	13	3112.493488	238.254777	0.7163464122962951	0.83794	0.7847334386825562	0.8173	data_augmentation=True,num_classes=10,epochs=15,version=1,batch_size=32,n=9,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2069	resnet56v1	cifar10	2.524121	50000	10000	1.	20180326:204205	20180326:214154	14	3350.751214	238.15745	0.6967945296478272	0.84356	0.9511992294311523	0.7624	data_augmentation=True,num_classes=10,epochs=15,version=1,batch_size=32,n=9,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	0	11.924144	228.985343	1.845607720489502	0.44078	1.6388644596099853	0.5265	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	1	240.912127	224.411563	1.3336442253303529	0.6161	1.2867450927734374	0.6367	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	2	465.326502	224.111579	1.1223730608177185	0.68986	1.3671884340286256	0.638	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	3	689.439386	224.569081	1.0156613626098632	0.7261	1.3234874866485595	0.6484	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	4	914.009778	224.598509	0.9372956331253052	0.75444	1.015159218597412	0.7176	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	5	1138.609469	224.4735	0.8836965088272095	0.7721	0.9455681650161744	0.7593	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2094	resnet56v1	cifar10	4.048447	50000	10000	1.	20180326:203826	20180326:213451	6	1363.085808	224.417343	0.8444756344413757	0.78604	1.091366875076294	0.7262	num_classes=10,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9,version=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
