host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	0	8.342454	70.691882	1.8576490594482422	0.4013400001525879	2.1988105751037597	0.34640000038146973	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	1	79.035351	67.0902	1.4341953497314452	0.5493800003433228	1.771574224090576	0.4805000012397766	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	2	146.128006	67.040174	1.2637021273040772	0.6165200000762939	1.5491687459945678	0.5648000001907348	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	3	213.170626	67.086969	1.1177915240478515	0.6672799999046326	1.3633335456848144	0.6056999995231629	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	4	280.260041	67.105421	1.0147726445388794	0.7036000003433227	1.6132682121276856	0.5441000008583069	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	5	347.367962	67.162523	0.93568432346344	0.7342000001716614	1.328979407119751	0.6196000003814697	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	6	414.532928	67.103519	0.8771183860778808	0.7562000002861023	1.106711343574524	0.686300001335144	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	7	481.638855	67.075909	0.819547887096405	0.7744000008392334	1.257231226348877	0.6518000017166138	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	8	548.717201	67.0883	0.7754644058609009	0.788739999332428	1.1190422060012817	0.7008000011444092	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	9	615.807879	67.019787	0.7440140607643128	0.7992800000953675	0.977505869102478	0.7244000020980835	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	10	682.830118	67.126366	0.7116291704940796	0.8116199999809265	1.070357409286499	0.7095000011444091	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	11	749.958877	67.025504	0.6786085329055787	0.8212400001525879	1.002933077430725	0.7228000003814697	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	12	816.986783	67.065328	0.6643534520721436	0.8279200003433228	1.2361833517074585	0.6465000001907348	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	13	884.053505	67.073239	0.6440711809921265	0.8340000003242493	0.8854632645606995	0.7572000007629395	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2098	resnet32v1	cifar10	2.234727	50000	10000	1.	20180327:144604	20180327:150302	14	951.12918	67.039268	0.6256170927619934	0.8379199998092651	1.052882184791565	0.7220000005722046	version=1,subtract_pixel_mean=True,n=5,num_classes=10,batch_size=512,scratchspace=/home/steinba/development/deeprace,epochs=15,data_augmentation=True,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	0	8.459868	71.587118	2.0256885614013673	0.36578000009536743	2.055269637298584	0.3415	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	1	80.049128	66.63258	1.5212527463531493	0.5143600001525879	2.484402195739746	0.34380000009536743	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	2	146.684141	66.690747	1.3404827672576904	0.5837800003814697	2.2147685455322264	0.4151000003814697	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	3	213.377283	66.655373	1.2089479431915284	0.6307199996376037	1.4671058172225953	0.5722	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	4	280.035084	66.649262	1.111446304397583	0.6692200004386902	1.6583929265975952	0.5274000011444092	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	5	346.687828	66.58149	1.0157883470535278	0.7036999999618531	1.5442822732925414	0.575	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	6	413.271734	66.640808	0.9462683249664307	0.7275	2.0239166889190674	0.5055000002861023	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	7	479.914961	66.637797	0.883952060585022	0.7501400001144409	1.4468114000320436	0.5931000016212463	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	8	546.555206	66.576917	0.8345046999359131	0.7674000002670288	1.0300485984802246	0.7150000020027161	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	9	613.134542	66.659368	0.7899907214927674	0.7816600005340576	1.3326672319412232	0.6346000002861023	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	10	679.796362	66.597664	0.7575770846557617	0.7953000004577637	1.04351637840271	0.719600000667572	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	11	746.396461	66.608715	0.7214979200553894	0.8082200000762939	0.9448750663757324	0.7445000007629394	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2082	resnet32v1	cifar10	3.235369	50000	10000	1.	20180327:143837	20180327:145530	12	813.007565	66.605906	0.7066839518737793	0.8106000001525879	1.0806316480636597	0.7149	scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,batch_size=512,data_augmentation=True,n=5,num_classes=10,version=1,epochs=15,checkpoint_epochs=False	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
