host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	0	4.650981	70.515602	2.006377478904724	0.3766399999427795	2.123447159194946	0.3623000012397766	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	1	75.169076	68.15967	1.479371512413025	0.5305800004959107	1.6183803653717042	0.49970000095367434	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	2	143.330804	68.129441	1.296480577583313	0.6044599995803833	1.9365544418334961	0.4875999997615814	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	3	211.461436	68.087804	1.1690175352096557	0.6493000002288818	2.2865595054626464	0.4217999995231628	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	4	279.551073	67.978476	1.0658472286605836	0.6872000004959107	1.3351054388046264	0.6167000007629394	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	5	347.53108	68.077317	0.9882131302261352	0.715160000038147	1.4829856628417968	0.5883000019073487	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	6	415.610575	67.897681	0.9137404028320313	0.7418600004386902	1.4292061742782594	0.6144000022888184	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	7	483.510571	68.256837	0.8588409677886963	0.7608800003814697	1.1613536762237548	0.6794000009536744	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	8	551.770127	67.994485	0.8172128791427612	0.7756200004005432	2.285350040817261	0.49590000104904175	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	9	619.767319	68.066376	0.7810821886825562	0.7888800002670288	1.1452541143417359	0.6877000007629395	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	10	687.836417	68.0615	0.7481801935195923	0.8011600003051758	1.0949478309631349	0.7023000003814698	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	11	755.900651	68.136706	0.7219915246391296	0.810000000114441	1.070534534072876	0.7022999999046325	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	12	824.039991	68.186174	0.6877307745742798	0.819959999961853	1.6515837800979614	0.5994999997138977	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	13	892.228912	68.237112	0.6650505258369446	0.8291600006484985	1.0356832468032837	0.7235000005722045	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2045	resnet32v1	cifar10	3.600833	50000	10000	1.	20180327:162404	20180327:164113	14	960.468747	67.916971	0.6448375623893737	0.8357000002670288	0.8852532794952392	0.7575000011444092	version=1,epochs=15,num_classes=10,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,n=5,scratchspace=/home/h2/steinba/development/deeprace,batch_size=512	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	0	3.903652	70.156604	1.8362050679397584	0.4118200000858307	3.7568148948669435	0.23130000021457672	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	1	74.062424	68.134568	1.4155398934555055	0.5576200001907349	2.06869089012146	0.4588000004291534	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	2	142.199626	68.180583	1.234589596939087	0.6267000004386902	1.5140415239334106	0.5788999999046326	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	3	210.382836	68.469105	1.1182201592636107	0.6671799998474122	1.403512084388733	0.5897	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	4	278.854604	68.315575	1.0236782674407958	0.7002600000953675	1.406922018814087	0.5842999993324279	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	5	347.172762	68.328273	0.9476599498558045	0.7284400003433228	1.106584815788269	0.6820000014305114	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	6	415.503645	68.297984	0.8911068543434143	0.7488599999809266	1.512673627281189	0.5666000009536744	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	7	483.803464	68.198695	0.8448149970436096	0.7644800000762939	1.2208639318466186	0.671900001335144	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	8	552.004772	68.304001	0.8097059826660157	0.7773600002288819	1.3617797479629516	0.6337999991416932	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	9	620.311374	68.285321	0.766279925365448	0.7919800002288818	1.5634730258941651	0.5593000007629394	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	10	688.599332	68.278276	0.7385699370384217	0.80222	1.1323972681045533	0.6849999992370606	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2071	resnet32v1	cifar10	3.864951	50000	10000	1.	20180327:162022	20180327:163732	11	756.880177	68.271272	0.7101217768287659	0.8112200002479554	1.307534928703308	0.6415	data_augmentation=True,num_classes=10,subtract_pixel_mean=True,version=1,scratchspace=/home/h2/steinba/development/deeprace,n=5,batch_size=512,epochs=15,checkpoint_epochs=False	470218	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
