host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	0	4.173284	146.019338	1.851757755279541	0.44898000000953675	2.91232018699646	0.3296	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	1	150.193884	143.655688	1.3841008603286744	0.616920000076294	1.7464571392059327	0.5445	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	2	293.85178	143.737408	1.1801642111968995	0.6902400000572204	1.4469992858886718	0.6143	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	3	437.591413	143.544785	1.0608566855049133	0.7285000001525879	1.3370411752700806	0.6477	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	4	581.137469	143.669097	0.9676861048316956	0.759260000038147	1.3451726028442383	0.6742	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	5	724.80785	143.661023	0.9063644603729248	0.7778599999618531	1.3061559391021729	0.6732	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	6	868.471208	143.708245	0.8506279871559143	0.7954399999427796	1.463346346092224	0.6565	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	7	1012.181661	143.550016	0.8115062542915344	0.8070600000381469	1.226229516887665	0.7018	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	8	1155.734741	143.742441	0.7743199256134033	0.8166800000572204	0.9295652209281922	0.7674	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2053	resnet56v1	cifar10	3.364104	50000	10000	1.	20180327:165250	20180327:172851	9	1299.479531	143.536913	0.7447301184272767	0.826040000076294	0.9944897792816162	0.7521	batch_size=128,num_classes=10,scratchspace=/home/h2/steinba/development/deeprace,epochs=15,n=9,subtract_pixel_mean=True,checkpoint_epochs=False,data_augmentation=True,version=1	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
