host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	comment
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	4	376.830123	92.625828	0.8581102755355835	0.75576	1.0094949102401733	0.716	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	5	469.458134	92.452603	0.8192670191192627	0.77218	1.0143937936782836	0.7225	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	6	561.911642	92.477636	0.7838078022193908	0.78484	0.8706238901138306	0.7677	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	7	654.390177	92.433025	0.7550742384529113	0.7984	0.8984672865867614	0.7575	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	8	746.824872	92.499972	0.735988858165741	0.80616	1.4328391136169434	0.6372	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	9	839.326765	92.466393	0.719001590385437	0.81246	0.8216954807281495	0.7865	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	10	931.794812	92.407799	0.700136952342987	0.8208	0.8242171590805054	0.7825	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	11	1024.204107	92.506092	0.6885961165428162	0.82588	0.7684224939346314	0.8059	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	12	1116.711102	92.480017	0.6755354810714722	0.83032	1.2388767355918884	0.6907	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
taurusi2083	resnet32v1	cifar10	4.662556	50000	10000	1.0	20180309:082831	20180309:085145	13	1209.192065	92.468088	0.6671249579620361	0.83444	0.8254406220436096	0.7981	batch_size=32,data_augmentation=True,subtract_pixel_mean=True,num_classes=10,epochs=15,version=1,n=3,checkpoint_epochs=False	k80:1,fs:nfs:singularity:nfs
