host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	7	900.703033	126.418829	0.8439471713829041	0.7942799999618531	1.4039549375534057	0.6561	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	8	1027.124077	126.345977	0.8147497479248047	0.8010800000190735	1.5875204515457153	0.6394	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	9	1153.472128	126.39892	0.7744996344566345	0.815020000038147	1.438198597717285	0.6489	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	10	1279.873939	126.286353	0.7463105610466003	0.824200000038147	1.225118615913391	0.6963	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	11	1406.16237	126.300803	0.7162352026557922	0.832460000038147	0.9692604011535645	0.7478	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	12	1532.4661	126.302324	0.6915523050117492	0.837460000076294	1.4085602375030517	0.664	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	13	1658.769693	126.390865	0.6712833933258057	0.844880000038147	1.892256731414795	0.6157	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	2.279191	50000	10000	1.	20180327:151028	20180327:154219	14	1785.162752	126.364228	0.6533584965324402	0.8502	1.043131538772583	0.7578	batch_size=256,data_augmentation=True,version=1,epochs=15,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,n=9	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	0	12.870131	129.648015	2.101081506690979	0.39148000001907346	2.3235614036560057	0.363	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	1	142.519365	124.443431	1.5343855347061157	0.5614800000572204	2.323534426307678	0.3844	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	2	266.964961	124.426128	1.3022732487106323	0.6400599999713897	1.9963388053894042	0.5097	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	3	391.392319	124.442427	1.1603240650177002	0.68986	1.3315775497436524	0.6464	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	4	515.83758	124.459586	1.0461048337554932	0.7278999999809265	1.2881582152366637	0.6626	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	5	640.300042	124.395491	0.9598973781394958	0.7562599999809265	1.158063405418396	0.6915	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	6	764.698364	124.514457	0.8996082245254516	0.7763800000762939	1.659600430393219	0.582	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	7	889.215052	124.381221	0.8506888836288452	0.791620000076294	1.1622173547744752	0.717	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	5.942566	50000	10000	1.	20180327:151129	20180327:154257	8	1013.598964	125.124264	0.7963770705223083	0.807240000114441	2.463131919670105	0.5299	scratchspace=/home/steinba/development/deeprace,num_classes=10,checkpoint_epochs=False,version=1,data_augmentation=True,subtract_pixel_mean=True,epochs=15,n=9,batch_size=256	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
