host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	0	5.133108	79.459143	0.4015200000190735	2.0116926414108276	0.001	0.88136	0.4692	1.7581339841842651	0.9262	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	1	84.594845	66.829969	0.560899999961853	1.5105590338516235	0.001	0.949559999961853	0.5242	1.7742293453216553	0.9143	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	2	151.42721	66.592315	0.6436399999809265	1.2799610028076172	0.001	0.9672399999618531	0.5578	1.6822407695770263	0.9432	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	3	218.022935	65.75939	0.69614	1.129920796508789	0.001	0.9752400000190735	0.5548	1.6830450645446777	0.9499	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	4	283.785023	65.784673	0.733959999961853	1.0111034223556519	0.001	0.9812800000190735	0.718	1.0715685696601869	0.9705	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	5	349.572108	66.26185	0.7583199999618531	0.9334523586273193	0.001	0.9852	0.6905	1.1621101392745972	0.9743	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	6	415.837605	66.480888	0.777560000038147	0.8721111042404175	0.001	0.9873399999618531	0.7541	0.9555893190383911	0.9837	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	7	482.321507	66.278349	0.791779999961853	0.8251307334518433	0.001	0.9880400000190734	0.7156	1.1148994364738465	0.9745	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	8	548.602404	67.766814	0.8031400000190735	0.7888405164909362	0.001	0.98912	0.6691	1.2115604745864867	0.9767	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.210888	50000	10000	1.	20180512:021227	20180512:022351	9	616.372376	67.41653	0.8129800000190734	0.7591035171699524	0.001	0.99022	0.7782	0.8565762536048889	0.9872	epochs=10,version=1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n=9,checkpoint_epochs=False,batch_size=128,backend=keras,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
