host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	0	4.740571	144.129395	0.47678	1.7730218433761598	0.001	0.9137	0.5335	1.6895119112014771	0.9355	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	1	148.873437	136.829649	0.64778	1.2835435716247559	0.001	0.96576	0.7001	1.134108882713318	0.9772	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	2	285.704368	138.815008	0.70848	1.0998640218162536	0.001	0.9771	0.6714	1.2852533542633056	0.9649	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	3	424.521235	138.021846	0.74266	0.9975050176429748	0.001	0.98134	0.7155	1.0913566158294679	0.977	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	4	562.544018	138.160458	0.77074	0.9280754266548157	0.001	0.98408	0.7786	0.8862876903533936	0.9879	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	5	700.706295	138.595684	0.7838	0.8710868908500672	0.001	0.987	0.6518	1.3484921553611755	0.9745	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	6	839.303709	137.979665	0.79888	0.8339017306137085	0.001	0.98828	0.7598	0.9451877868652344	0.983	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	7	977.284462	137.19425	0.81106	0.7948463137245179	0.001	0.98956	0.7649	0.9320414057731629	0.9809	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	8	1114.480762	138.721597	0.81826	0.7738917730140686	0.001	0.99096	0.792	0.8488211702346802	0.9889	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.186289	50000	10000	1.	20180510:074926	20180510:081236	9	1253.203301	136.72806	0.82634	0.7504245787620545	0.001	0.9916	0.7517	0.9955597244262695	0.9786	batch_size=32,num_classes=10,epochs=10,checkpoint_epochs=False,n=9,n_gpus=1,backend=tf.keras,subtract_pixel_mean=True,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,data_augmentation=True	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	0	5.089104	139.098194	0.44482	1.8688743730163575	0.001	0.90078	0.5565	1.4844399463653564	0.9488	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	1	144.188824	132.937308	0.62806	1.3020124401855468	0.001	0.96256	0.6277	1.273910471534729	0.9717	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	2	277.128141	135.024436	0.69292	1.1046274277877808	0.001	0.975	0.6368	1.378863026046753	0.9414	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	3	412.154199	134.413496	0.73444	0.9916181721115113	0.001	0.9805	0.6641	1.190521353149414	0.9672	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	4	546.569553	133.364569	0.76164	0.9128215390777588	0.001	0.98444	0.666	1.2554092015266418	0.9563	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	5	679.935937	132.741731	0.77884	0.8592743709373474	0.001	0.98592	0.7328	0.9996735426902771	0.9819	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	6	812.679122	132.21349	0.79546	0.8186813844680786	0.001	0.98842	0.6862	1.203361329650879	0.9718	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	7	944.894279	133.24803	0.8068	0.7850070797157288	0.001	0.98888	0.7518	0.9780740907669068	0.9796	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	8	1078.143584	132.59265	0.81668	0.755839993724823	0.001	0.99008	0.7456	1.0086299962997436	0.9795	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187049	50000	10000	1.	20180510:081516	20180510:083740	9	1210.737551	133.413681	0.82376	0.7325679512214661	0.001	0.99086	0.7673	0.8872740020751954	0.9878	data_augmentation=True,num_classes=10,epochs=10,n=9,version=1,batch_size=32,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,backend=tf.keras,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	0	4.566469	166.744802	0.47868	1.7564732364273072	0.001	0.91148	0.5832	1.4932533954620362	0.9445	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	1	171.312809	162.124494	0.64662	1.2527074282836914	0.001	0.96704	0.5935	1.440736861038208	0.9629	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	2	333.438992	161.421721	0.71328	1.0639399114608765	0.001	0.97862	0.7053	1.1122579513549804	0.9766	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	3	494.862397	161.643782	0.74586	0.9650884949302674	0.001	0.98186	0.6841	1.2084683384895325	0.9672	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	4	656.508089	160.778502	0.77168	0.8921627322006226	0.001	0.98502	0.6864	1.1619760829925536	0.9759	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	5	817.288159	160.583457	0.7887	0.8439957479858399	0.001	0.98714	0.7659	0.9190404582977295	0.9811	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	6	977.873647	161.390293	0.80128	0.8059579410171509	0.001	0.98942	0.7526	0.9743887279510498	0.9737	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	7	1139.265667	161.707991	0.80964	0.7776334326934814	0.001	0.98938	0.716	1.0334081830978394	0.9806	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	8	1300.975364	161.990658	0.81926	0.7527543317222595	0.001	0.99078	0.7729	0.9065325876235962	0.9858	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.187853	50000	10000	1.	20180510:121403	20180510:124106	9	1462.967702	160.825922	0.82626	0.728373895149231	0.001	0.99116	0.7448	1.0369661289215089	0.9846	checkpoint_epochs=False,data_augmentation=True,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,epochs=10,batch_size=32,n=9,version=1,backend=tf.keras,num_classes=10,n_gpus=1	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	0	5.719875	163.175231	0.4183	1.9294143235015868	0.001	0.8879	0.4459	2.0332451654434203	0.9112	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	1	168.89742	157.578325	0.62602	1.2976630172729493	0.001	0.96164	0.641	1.2451390409469605	0.967	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	2	326.477492	158.731914	0.70232	1.072793969516754	0.001	0.97634	0.6515	1.2732358392715455	0.9666	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	3	485.210899	158.210687	0.74204	0.9631884280204773	0.001	0.98134	0.6936	1.1980782926559448	0.9712	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	4	643.422879	157.830972	0.76606	0.8889723674201966	0.001	0.985	0.7018	1.0913793698310852	0.9739	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	5	801.25585	158.855923	0.78612	0.8372211365318298	0.001	0.98676	0.713	1.1190772594451903	0.9774	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	6	960.113346	157.919969	0.80122	0.79380524269104	0.001	0.98832	0.702	1.1984034852981567	0.9749	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	7	1118.035669	158.428995	0.80914	0.7649539530754089	0.001	0.98914	0.7566	0.9479228670120239	0.9855	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.199216	50000	10000	1.	20180510:021130	20180510:023802	8	1276.466433	157.187443	0.81902	0.7385914509010315	0.001	0.99138	0.7319	1.0401364769935608	0.9729	n=9,epochs=10,batch_size=32,data_augmentation=True,num_classes=10,n_gpus=1,subtract_pixel_mean=True,backend=tf.keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,checkpoint_epochs=False	861770	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
