host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	care_denoise2d	care_2d	8.392297	768	0	1.	20180512:060150	20180512:060222	7	23.959981	2.780168	0.005542981469337916	0.007061061148791859	0.005330073387156446	0.007537363236165279	batch_size=16,n_gpus=1,n_row=3,depth=2,checkpoint_epochs=False,n_conv_per_depth=2,version=1,epochs=10,backend=keras,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_dims=2,n_depth=2,filter_base=16,validation_split=0.1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.392297	768	0	1.	20180512:060150	20180512:060222	8	26.740257	2.77821	0.005543025634379575	0.007250029884828672	0.005330073387156446	0.004076572216732742	batch_size=16,n_gpus=1,n_row=3,depth=2,checkpoint_epochs=False,n_conv_per_depth=2,version=1,epochs=10,backend=keras,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_dims=2,n_depth=2,filter_base=16,validation_split=0.1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.392297	768	0	1.	20180512:060150	20180512:060222	9	29.518596	2.78666	0.005543047715889563	0.005813177523719398	0.005330073387156446	0.004205470290881666	batch_size=16,n_gpus=1,n_row=3,depth=2,checkpoint_epochs=False,n_conv_per_depth=2,version=1,epochs=10,backend=keras,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_dims=2,n_depth=2,filter_base=16,validation_split=0.1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.735309	768	0	1.	20180511:102402	20180511:102434	0	6.5e-05	7.576376	0.005433188851750233	0.045522669572841415	0.005111297973516313	0.03247214597347495	depth=2,backend=keras,epochs=10,checkpoint_epochs=False,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,n_dims=2,filter_base=16,n_conv_per_depth=2,n_depth=2,n_row=3,version=1,validation_split=0.1,batch_size=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.735309	768	0	1.	20180511:102402	20180511:102434	1	7.57654	2.766961	0.005549341138969843	0.02555331560566094	0.005133492569741491	0.02063660275239449	depth=2,backend=keras,epochs=10,checkpoint_epochs=False,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,n_dims=2,filter_base=16,n_conv_per_depth=2,n_depth=2,n_row=3,version=1,validation_split=0.1,batch_size=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.735309	768	0	1.	20180511:102402	20180511:102434	2	10.343623	2.766383	0.005562568365767404	0.014846769648074415	0.005135672457225911	0.01110778588124297	depth=2,backend=keras,epochs=10,checkpoint_epochs=False,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,n_dims=2,filter_base=16,n_conv_per_depth=2,n_depth=2,n_row=3,version=1,validation_split=0.1,batch_size=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.735309	768	0	1.	20180511:102402	20180511:102434	3	13.110121	2.773919	0.005563849133780353	0.009661373136465352	0.005136861405395842	0.007804205447628901	depth=2,backend=keras,epochs=10,checkpoint_epochs=False,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,n_dims=2,filter_base=16,n_conv_per_depth=2,n_depth=2,n_row=3,version=1,validation_split=0.1,batch_size=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.735309	768	0	1.	20180511:102402	20180511:102434	4	15.884157	2.781809	0.005564312858294086	0.007628581345798353	0.005136861405395842	0.008193861838285025	depth=2,backend=keras,epochs=10,checkpoint_epochs=False,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,n_dims=2,filter_base=16,n_conv_per_depth=2,n_depth=2,n_row=3,version=1,validation_split=0.1,batch_size=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.735309	768	0	1.	20180511:102402	20180511:102434	5	18.666091	2.780466	0.005564334941151863	0.007719574463803068	0.005137257798054776	0.007285350601055792	depth=2,backend=keras,epochs=10,checkpoint_epochs=False,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,n_dims=2,filter_base=16,n_conv_per_depth=2,n_depth=2,n_row=3,version=1,validation_split=0.1,batch_size=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.735309	768	0	1.	20180511:102402	20180511:102434	6	21.446663	2.778127	0.0055644453527451685	0.006805032716090919	0.005136861405395842	0.007333940124840705	depth=2,backend=keras,epochs=10,checkpoint_epochs=False,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,n_dims=2,filter_base=16,n_conv_per_depth=2,n_depth=2,n_row=3,version=1,validation_split=0.1,batch_size=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
