host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	0	6.6e-05	8.814463	0.00535985391638235	0.05087069792379174	0.005635249132121151	0.034161073772551176	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	1	8.814659	2.768393	0.005478457326012867	0.03263744094049189	0.005640599640787809	0.026100596171114352	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	2	11.583199	2.76491	0.005492634090086831	0.024100974541799033	0.005656056601989579	0.02029709600202449	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	3	14.348235	2.770468	0.005500738250223756	0.018258996093551347	0.005664577725790925	0.013830708170478994	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	4	17.118869	2.776293	0.0055035868586834884	0.013497302992007926	0.005665964918670717	0.01191534221704517	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	5	19.895305	2.77454	0.005504514303667587	0.010468373736892267	0.005667153866840647	0.010719391372199957	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	6	22.669978	2.77613	0.005505022189853505	0.009394377875027237	0.005667153866840647	0.007469939787618138	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	7	25.446235	2.775258	0.005505287179429564	0.007699535842230152	0.005667153866840647	0.0071569836650092105	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	8	28.221621	2.777754	0.005505265100615156	0.007760659756823598	0.005667153866840647	0.00636123314003956	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.793383	768	0	1.	20180512:021121	20180512:021155	9	30.999509	2.780034	0.005505132608859653	0.008233916153929126	0.005667153866840647	0.006866205151059798	batch_size=32,n_row=3,n_dims=2,checkpoint_epochs=False,filter_base=16,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,epochs=10,validation_split=0.1,n_conv_per_depth=2,n_gpus=1,version=1,depth=2,n_col=3,n_depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	0	7e-05	8.739398	0.005297847148084908	0.05895698096942798	0.005217713207103215	0.03555573735918317	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	1	8.739585	2.753953	0.005516880333380486	0.034319971177279515	0.005238322492737275	0.026883729382768853	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	2	11.493679	2.761272	0.005530703775773388	0.027883773505170163	0.005248032613088946	0.022341811956910342	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	3	14.255086	2.763716	0.005542076099124857	0.023014777778026508	0.005251203228223634	0.01660265964637329	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	4	17.018924	2.763147	0.005548965740496058	0.0166250146095211	0.005253977577697921	0.010683221282897058	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	5	19.782197	2.765972	0.005550003599095146	0.013422782542305296	0.005253977577697921	0.008715616357694198	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	6	22.548301	2.770484	0.005550710228305477	0.010898827149245656	0.005253977577697921	0.006779822944240136	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	7	25.31893	2.786762	0.005551063550660432	0.009111569908632211	0.005253977577697921	0.0057274462147192525	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	8	28.105849	2.780374	0.00555130645535703	0.008034556486823106	0.005253977577697921	0.0060486652852072345	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.694581	768	0	1.	20180509:154921	20180509:154954	9	30.886347	2.777904	0.0055513947787014	0.007627270937871657	0.005253977577697921	0.004565258522505884	depth=2,n_row=3,n_conv_per_depth=2,validation_split=0.1,n_col=3,n_depth=2,n_gpus=1,filter_base=16,checkpoint_epochs=False,backend=keras,n_dims=2,batch_size=32,epochs=10,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	0	6.8e-05	8.650611	0.005426608364996749	0.047479967170229176	0.005338990831046136	0.03541709090788643	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	1	8.650812	2.754309	0.005514120048939017	0.03171264658669918	0.005353258765459835	0.023351302418809432	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	2	11.40527	2.753109	0.005531035006509935	0.021223732378123552	0.005360194614955357	0.014911865283335959	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	3	14.158513	2.76363	0.005537615495958998	0.013498555707129314	0.005360789113230519	0.00941805083111122	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	4	16.9223	2.762815	0.005539227498077967	0.009220256846177078	0.005360789113230519	0.007582579376538853	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	5	19.685269	2.765801	0.005539183331014623	0.008935212186644158	0.005360789113230519	0.007532898094746974	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	6	22.451214	2.772825	0.005539293741934034	0.008355657307245107	0.005360789113230519	0.0060562677137166645	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	7	25.224152	2.773697	0.005539359994550733	0.007382062693057762	0.005360789113230519	0.005714452468681258	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	8	27.997973	2.768937	0.0055394262390806946	0.0065088458372719385	0.005360789113230519	0.007675392444354373	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.638878	768	0	1.	20180511:154309	20180511:154343	9	30.767039	2.774956	0.0055394262431240635	0.006785066323907434	0.005360789113230519	0.006026350475799341	batch_size=32,depth=2,n_gpus=1,checkpoint_epochs=False,version=1,n_col=3,backend=keras,epochs=10,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,validation_split=0.1,n_row=3,n_dims=2,n_conv_per_depth=2,filter_base=16	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.486393	768	0	1.	20180511:220201	20180511:220235	0	6.4e-05	8.680636	0.00535844065257053	0.05321184602362547	0.005415284752168439	0.04034972935914993	n_conv_per_depth=2,n_row=3,epochs=10,n_gpus=1,n_dims=2,backend=keras,n_col=3,n_depth=2,filter_base=16,checkpoint_epochs=False,batch_size=32,validation_split=0.1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.486393	768	0	1.	20180511:220201	20180511:220235	1	8.68083	2.764554	0.005497160931717599	0.03343955575125952	0.005417860941598554	0.02929925439613206	n_conv_per_depth=2,n_row=3,epochs=10,n_gpus=1,n_dims=2,backend=keras,n_col=3,n_depth=2,filter_base=16,checkpoint_epochs=False,batch_size=32,validation_split=0.1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.486393	768	0	1.	20180511:220201	20180511:220235	2	11.445527	2.764066	0.005515268332609306	0.023042366595995407	0.005455116136604315	0.018698802774215675	n_conv_per_depth=2,n_row=3,epochs=10,n_gpus=1,n_dims=2,backend=keras,n_col=3,n_depth=2,filter_base=16,checkpoint_epochs=False,batch_size=32,validation_split=0.1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.486393	768	0	1.	20180511:220201	20180511:220235	3	14.209713	2.775534	0.005525161149640676	0.015869442151128902	0.005461061149593684	0.013989337465979836	n_conv_per_depth=2,n_row=3,epochs=10,n_gpus=1,n_dims=2,backend=keras,n_col=3,n_depth=2,filter_base=16,checkpoint_epochs=False,batch_size=32,validation_split=0.1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.486393	768	0	1.	20180511:220201	20180511:220235	4	16.985386	2.779938	0.005527236877621169	0.012609409145450196	0.005461457481777126	0.011201821219224434	n_conv_per_depth=2,n_row=3,epochs=10,n_gpus=1,n_dims=2,backend=keras,n_col=3,n_depth=2,filter_base=16,checkpoint_epochs=False,batch_size=32,validation_split=0.1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.486393	768	0	1.	20180511:220201	20180511:220235	5	19.765476	2.78068	0.0055278110137282075	0.009483743165168161	0.005461457481777126	0.009680229142404996	n_conv_per_depth=2,n_row=3,epochs=10,n_gpus=1,n_dims=2,backend=keras,n_col=3,n_depth=2,filter_base=16,checkpoint_epochs=False,batch_size=32,validation_split=0.1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.486393	768	0	1.	20180511:220201	20180511:220235	6	22.546281	2.791247	0.0055278993431376305	0.008293989338870288	0.005461457481777126	0.008131555378340281	n_conv_per_depth=2,n_row=3,epochs=10,n_gpus=1,n_dims=2,backend=keras,n_col=3,n_depth=2,filter_base=16,checkpoint_epochs=False,batch_size=32,validation_split=0.1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,depth=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
