host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	0	5.620733	512.317154	0.44804	1.846254667186737	0.001	0.90078	0.3862	2.16906170463562	0.9075	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	1	517.941031	500.058441	0.61814	1.3631010232543945	0.001	0.95612	0.6175	1.4204447743415833	0.9532	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	2	1018.002532	495.621057	0.67924	1.1789709887886048	0.001	0.97086	0.6846	1.1927730589866639	0.9712	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	3	1513.627666	499.754995	0.71932	1.0749676167488098	0.001	0.97776	0.7379	1.0078061917304992	0.982	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	4	2013.385795	501.295088	0.74096	1.0125933166313172	0.001	0.98016	0.7548	0.9777865617752075	0.9808	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	5	2514.683642	501.732521	0.76244	0.9513719599533081	0.001	0.9838	0.7192	1.1545054624557496	0.9572	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	6	3016.418789	501.341647	0.7771	0.9123734802627563	0.001	0.98598	0.7705	0.9383610090255737	0.9844	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	7	3517.763627	498.178324	0.78622	0.8811978729343414	0.001	0.98646	0.6687	1.2582091910362243	0.9717	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	8	4015.944162	501.481162	0.79466	0.8529394800186157	0.001	0.98748	0.7892	0.8802752388954163	0.99	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.21118	50000	10000	1.	20180512:043712	20180512:060052	9	4517.42811	501.862492	0.80428	0.8275057058525086	0.001	0.98874	0.7739	0.9411761509418488	0.9807	num_classes=10,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,n=9,subtract_pixel_mean=True,backend=keras,version=1,data_augmentation=True,batch_size=16,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	0	5.240637	531.974818	0.44758	1.8489078594207764	0.001	0.89658	0.5634	1.5185296071052552	0.9513	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	1	537.218279	521.332844	0.616	1.3735144736671447	0.001	0.9573	0.5397	1.5786444053649902	0.958	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	2	1058.556276	516.573772	0.68012	1.1947449007415771	0.001	0.97082	0.681	1.2539630776405335	0.963	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	3	1575.132935	518.370421	0.71514	1.0975292990493775	0.001	0.97726	0.6734	1.2514738052368164	0.9586	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	4	2093.506057	516.647113	0.73792	1.0248191788864136	0.001	0.9804	0.7108	1.1398916611671448	0.9769	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	5	2610.155606	514.767984	0.75542	0.9778464109420776	0.001	0.98274	0.6708	1.322492269897461	0.9635	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	6	3124.926772	514.207047	0.77544	0.9298780638885498	0.001	0.98488	0.5794	1.7897097210884094	0.9037	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	7	3639.136569	516.991718	0.78584	0.8936193791484833	0.001	0.98596	0.7861	0.8934311776638031	0.9833	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	8	4156.130568	517.833104	0.79396	0.86491555975914	0.001	0.98668	0.783	0.8871516037464142	0.9882	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.205178	50000	10000	1.	20180512:031006	20180512:043638	9	4673.9662	518.583164	0.8025	0.835408751077652	0.001	0.98918	0.7854	0.8787882004737854	0.9874	checkpoint_epochs=False,data_augmentation=True,backend=keras,n=9,n_gpus=2,num_classes=10,subtract_pixel_mean=True,version=1,batch_size=16,epochs=10,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	0	5.081304	537.099024	0.4453	1.8679833025550843	0.001	0.89686	0.5015	1.7227267768859864	0.9336	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	1	542.182933	520.504881	0.61846	1.3663338246917724	0.001	0.95708	0.5452	1.6053393199920654	0.9631	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	2	1062.691402	519.929781	0.68318	1.1867542527580262	0.001	0.9696	0.6501	1.315564272928238	0.9671	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	3	1582.623652	517.436681	0.71898	1.0810983489227295	0.001	0.9767	0.6348	1.46647329788208	0.9356	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	4	2100.063637	516.750587	0.74054	1.0187830485057832	0.001	0.98036	0.7306	1.0537618296146394	0.9816	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	5	2616.816582	517.301735	0.7558	0.9703853425121307	0.001	0.98268	0.6379	1.5712062406539917	0.9526	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	6	3134.120625	518.147541	0.77018	0.9310194664859772	0.001	0.98446	0.711	1.151439206838608	0.9617	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	7	3652.271181	516.667025	0.78392	0.894137985906601	0.001	0.9857	0.7334	1.07246905875206	0.9788	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	8	4168.94083	518.265783	0.79036	0.8683064073562622	0.001	0.9866	0.7738	0.9402592434406281	0.9795	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.209957	50000	10000	1.	20180511:120327	20180511:133013	9	4687.209544	518.345812	0.79996	0.8407967442512512	0.001	0.98854	0.7865	0.8840876101493835	0.983	batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,num_classes=10,data_augmentation=True,version=1,n_gpus=2,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	0	5.075259	539.356	0.44818	1.8514704002571105	0.001	0.89884	0.5197	1.7098479864120484	0.9184	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	1	544.435213	523.373342	0.60374	1.4066699585723876	0.001	0.95378	0.6414	1.3133587520599366	0.9666	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	2	1067.81185	518.200703	0.66182	1.2330937825202941	0.001	0.96848	0.6611	1.2993897556304932	0.9558	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	3	1586.015364	522.314425	0.70398	1.1227845070075988	0.001	0.9751	0.6521	1.3595876860618592	0.9555	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	4	2108.333005	520.567279	0.7344	1.0475711012744904	0.001	0.97908	0.6967	1.1800908470630647	0.9612	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	5	2628.903957	520.65084	0.75032	0.9950697261714936	0.001	0.98076	0.7105	1.1577667944431305	0.9686	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	6	3149.557463	522.228429	0.76442	0.9491865270328522	0.001	0.9841	0.6621	1.3303523015975953	0.9768	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	7	3671.788735	527.142271	0.77624	0.9156442140388489	0.001	0.98576	0.6958	1.1696323670387268	0.9791	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	8	4198.933923	524.766159	0.78664	0.8872170439910889	0.001	0.98688	0.7935	0.884737825012207	0.9847	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.203869	50000	10000	1.	20180512:073409	20180512:090140	9	4723.702413	527.0619	0.79726	0.8582107918548584	0.001	0.98744	0.7588	1.0320874561786653	0.9766	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=2,subtract_pixel_mean=True,num_classes=10,version=1,checkpoint_epochs=False,batch_size=16,data_augmentation=True,epochs=10,n=9,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	resnet56v1	cifar10	0.201927	50000	10000	1.	20180511:164142	20180511:180725	0	5.529518	528.353129	0.42716	1.9017656171798707	0.001	0.88874	0.363	2.7077039371490477	0.8594	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,checkpoint_epochs=False,n_gpus=2,batch_size=16,backend=keras,subtract_pixel_mean=True,epochs=10,num_classes=10,version=1,data_augmentation=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
