host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	0	7.6e-05	7.736468	0.0054216177867221415	0.0469127334546508	0.005400026017533881	0.03469082606690271	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	1	7.73667	2.974783	0.0055124638918868105	0.02816171441685446	0.005423211438170114	0.020782738295081375	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	2	10.711573	2.969009	0.0055289592825728115	0.014271485563313693	0.005428760070595649	0.008505219369884822	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	3	13.680694	2.986183	0.005531167500287122	0.009349144144083459	0.005428760070595649	0.007061438731752433	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	4	16.66699	2.981432	0.005531697474048081	0.006923372129466272	0.00542895823668737	0.007770876206651137	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	5	19.648531	2.976757	0.005531763719251937	0.007372101323069888	0.005428760070595649	0.005446344456792652	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	6	22.625395	2.983411	0.005531940376722994	0.00593580154960843	0.005428760070595649	0.005283092151625784	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	7	25.608918	2.994995	0.005531962460254666	0.005945407414833129	0.00542895823668737	0.005666271877148515	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	8	28.604032	2.995715	0.005531984542438547	0.005715460426884389	0.00542895823668737	0.00864205305017047	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.920861	768	0	1.	20180511:114957	20180511:115032	9	31.599876	2.9946	0.005531918295886901	0.006145597540661585	0.005428760070595649	0.005197100032895029	checkpoint_epochs=False,n_gpus=1,version=1,n_row=3,filter_base=16,validation_split=0.1,backend=tf.keras,depth=2,epochs=10,batch_size=16,n_conv_per_depth=2,n_col=3,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_depth=2,n_dims=2	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
