host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	0	5.325532	157.258008	0.44698	1.8411490991973878	0.001	0.89914	0.5301	1.720281308746338	0.9089	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	1	162.585225	151.732217	0.61498	1.324968741836548	0.001	0.95932	0.5069	2.1130877323150634	0.9056	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	2	314.319662	150.241669	0.685	1.1259319327545165	0.001	0.97382	0.6388	1.3994520645141602	0.9338	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	3	464.563358	151.384097	0.72594	1.0090723013305665	0.001	0.97888	0.6857	1.152723300743103	0.9686	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	4	615.949025	151.599932	0.75302	0.9349040265655517	0.001	0.9829	0.6742	1.3173045639038086	0.9467	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	5	767.551234	150.320953	0.7703	0.88475100522995	0.001	0.98496	0.6319	1.4024100507736206	0.9384	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	6	917.873341	150.839573	0.7858	0.840882056274414	0.001	0.98678	0.6969	1.168516745185852	0.9718	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	7	1068.714574	150.141859	0.79688	0.8068723448371887	0.001	0.9873	0.7322	0.9935669737815856	0.9844	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	8	1218.85782	149.847604	0.80526	0.7810078526306152	0.001	0.98938	0.7578	0.9466741926193237	0.9827	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.215982	50000	10000	1.	20180510:074929	20180510:081450	9	1368.706972	151.976372	0.81484	0.7595516978263855	0.001	0.99068	0.6837	1.3380541011810303	0.9417	version=1,data_augmentation=True,backend=keras,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,subtract_pixel_mean=True,n_gpus=1,n=9,epochs=10,num_classes=10,batch_size=32,checkpoint_epochs=False	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	0	5.229132	156.925397	0.48392	1.7605997303009033	0.001	0.91392	0.4667	2.125224854850769	0.8912	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	1	162.156754	148.377087	0.64136	1.307954924736023	0.001	0.96548	0.558	1.7808198305130005	0.932	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	2	310.536056	150.763407	0.7022	1.1285457851028442	0.001	0.97524	0.6475	1.3689710399627686	0.9671	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	3	461.301861	149.967781	0.73974	1.0204367654800415	0.001	0.98086	0.663	1.3119208591461182	0.9691	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	4	611.271981	151.820105	0.75996	0.9561203064727783	0.001	0.98418	0.7136	1.1372523367881775	0.9771	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	5	763.094433	150.437713	0.77638	0.906251711730957	0.001	0.98552	0.7264	1.098823599243164	0.9708	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	6	913.533975	150.139644	0.78786	0.8705452291107177	0.001	0.98762	0.6614	1.3565582941055299	0.9612	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	7	1063.67512	150.459799	0.79888	0.838986017665863	0.001	0.98864	0.7045	1.2096652290344239	0.971	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	8	1214.136351	150.597312	0.80884	0.8078536882972718	0.001	0.98984	0.6031	1.645499990081787	0.9405	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.204705	50000	10000	1.	20180510:081519	20180510:084034	9	1364.735903	150.073356	0.81742	0.7850190752983093	0.001	0.98966	0.7846	0.9028999487876892	0.9858	data_augmentation=True,epochs=10,backend=keras,num_classes=10,n=9,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,n_gpus=1,batch_size=32,checkpoint_epochs=False,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	0	4.633767	186.921288	0.47464	1.7820655334854125	0.001	0.91092	0.5359	1.709409033203125	0.9365	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	1	191.55778	181.287273	0.64572	1.3039227951431274	0.001	0.96488	0.6673	1.2328216989517211	0.9735	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	2	372.848008	181.412774	0.70254	1.1232142189788819	0.001	0.97628	0.6009	1.735313850402832	0.8896	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	3	554.263051	180.758923	0.73354	1.025337793159485	0.001	0.98022	0.5575	1.6719814935684205	0.9471	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	4	735.024601	180.994597	0.75722	0.9587605578041076	0.001	0.98336	0.6867	1.2650457780838014	0.985	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	5	916.022062	181.287322	0.77316	0.9157629082107543	0.001	0.98552	0.678	1.1861235465049744	0.9736	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	6	1097.312266	180.732127	0.7841	0.8737954640388489	0.001	0.9868	0.7398	1.0382554117202758	0.9829	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	7	1278.046871	181.362345	0.7989	0.8394600505828858	0.001	0.98852	0.786	0.8876381547927856	0.9846	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	8	1459.41177	180.965809	0.80656	0.8114209479522705	0.001	0.98982	0.7141	1.1299667724609375	0.9807	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.196498	50000	10000	1.	20180510:121405	20180510:124427	9	1640.380017	181.494336	0.81356	0.7882478283977509	0.001	0.99006	0.7843	0.9073268811225891	0.9839	num_classes=10,version=1,batch_size=32,data_augmentation=True,checkpoint_epochs=False,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,n_gpus=1,epochs=10,subtract_pixel_mean=True,n=9	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	0	5.382892	177.993176	0.47572	1.7777486818695067	0.001	0.91318	0.4598	2.275046515274048	0.876	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	1	183.378016	171.246048	0.64862	1.296454006614685	0.001	0.96514	0.6533	1.2914015691757201	0.9701	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	2	354.626393	170.375613	0.70298	1.1250379891204834	0.001	0.97568	0.6657	1.2778557947158813	0.9699	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	3	525.004597	171.021205	0.73814	1.0238392427635192	0.001	0.98012	0.7016	1.1576624746322632	0.9761	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	4	696.02812	170.815805	0.76054	0.9569078809356689	0.001	0.98368	0.7178	1.1263215648651124	0.9726	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	5	866.846466	169.821915	0.77502	0.9043812207412719	0.001	0.9855	0.7215	1.0943379191398621	0.9784	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	6	1036.670282	170.600271	0.79048	0.8623357693862915	0.001	0.98748	0.7565	0.9892167830467224	0.9819	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	7	1207.272893	171.908344	0.80026	0.8307699334907531	0.001	0.98852	0.7592	0.9475540348052979	0.9852	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	8	1379.183912	170.825207	0.8085	0.8034916169929505	0.001	0.9895	0.7364	1.0405325352668762	0.9815	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	resnet56v1	cifar10	0.212109	50000	10000	1.	20180510:021133	20180510:024013	9	1550.011426	170.511828	0.81552	0.7800640830802917	0.001	0.98996	0.7949	0.8503741836547851	0.9885	scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,version=1,data_augmentation=True,num_classes=10,checkpoint_epochs=False,n=9,epochs=10,subtract_pixel_mean=True,n_gpus=1,batch_size=32,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
