host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	0	8.5e-05	4.793281	0.005262648143607438	0.058491718255835226	0.005573619501786186	0.04033394898106525	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	1	4.793501	2.175433	0.00547099355594747	0.037429761486572746	0.005583725954321298	0.035173026772288535	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	2	6.969041	2.161671	0.00548775393216616	0.030140261415138776	0.005613649046266234	0.026301829047597848	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	3	9.130821	2.140181	0.0054989716761870856	0.022549860006907223	0.005628709657141915	0.019911976458577365	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	4	11.271128	2.119814	0.005505066365003586	0.01765881757644125	0.005629898671834887	0.018830171701582996	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	5	13.391081	2.182781	0.005507296662880095	0.013754747097694494	0.005632871120877854	0.012303808994300953	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	6	15.57395	2.148528	0.005507981208558754	0.011896607847466482	0.005633465619153017	0.010086424237528405	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	7	17.722587	2.128098	0.005508489100809725	0.00949026079775628	0.005634456449611621	0.008603470545116957	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	8	19.850797	2.160995	0.005508776166504613	0.008110266248931415	0.005635050947886783	0.009528187901846	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	8.875318	768	0	1.	20180510:144406	20180510:144430	9	22.011917	2.190892	0.00550886449928351	0.007981180919633502	0.005634456449611621	0.0070581569445210615	batch_size=32,checkpoint_epochs=False,n_depth=2,n_gpus=2,validation_split=0.1,n_col=3,n_conv_per_depth=2,n_dims=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,backend=keras,version=1,filter_base=16,depth=2,n_row=3,epochs=10	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	0	9.3e-05	4.809749	0.005376835120504913	0.05063615160335162	0.005688357662844968	0.039466396748245536	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	1	4.810032	2.149262	0.00547174434885167	0.03226837868682296	0.005714317457145685	0.02361402805749472	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	2	6.959395	2.176847	0.005487731841221646	0.0210929295673492	0.005719073376823943	0.016853057017380543	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	3	9.136355	2.165963	0.005495306038379928	0.014550179142003553	0.005722045910532598	0.011645273033335998	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	4	11.302426	2.145732	0.005497403843153144	0.00966574481449881	0.005723036740991202	0.01042105754014927	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	5	13.448284	2.165187	0.0054982650483245445	0.008459447152567582	0.005723036740991202	0.008250639967426851	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	6	15.613587	2.126892	0.005498750857043844	0.007771725579018013	0.005723631239266364	0.006897465132370398	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	7	17.740593	2.17831	0.005498905431657124	0.0068032651709718835	0.005723829405358085	0.0067523939432213445	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	8	19.919049	2.13922	0.005498861270658834	0.00791595709090985	0.005723829405358085	0.006671867067260402	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.048969	768	0	1.	20180510:171838	20180510:171902	9	22.058379	2.123137	0.005499015835163692	0.006764628696316036	0.005723829405358085	0.0063339484002828215	depth=2,n_dims=2,n_conv_per_depth=2,validation_split=0.1,n_gpus=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,checkpoint_epochs=False,n_depth=2,n_col=3,backend=keras,filter_base=16,batch_size=32,n_row=3,version=1	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	0	8.3e-05	4.548939	0.005133953175942822	0.06714026935064327	0.005591454419803309	0.036884436891837555	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	1	4.549181	1.918057	0.005467349991563562	0.03519636021951259	0.0056433739660719	0.02978229486419783	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	2	6.467344	1.994704	0.0054815929941024345	0.029024116490063204	0.005646742801726251	0.024694855820823026	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	3	8.462182	2.077876	0.005491684550788744	0.025356953551213753	0.005654074910834625	0.0212666785900856	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	4	10.54016	1.914071	0.005500694083834307	0.020011713679788254	0.005662001596836301	0.015736828933095002	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	5	12.454342	1.846236	0.0055042934838504505	0.014753673902231602	0.005662199714547628	0.01029222175575696	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	6	14.300702	2.026454	0.005504801369362475	0.012318616322553063	0.005662397880639348	0.00963627343828028	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	7	16.327249	1.96963	0.00550541967590233	0.009185480371699837	0.005662596076968816	0.009058372770714295	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	8	18.296989	1.943256	0.005505574245124451	0.008729087347205183	0.005662596046731069	0.0065086376369483286	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.431824	768	0	1.	20180510:062908	20180510:062930	9	20.240347	1.912872	0.005505772994213917	0.00782331343815701	0.005662794243060537	0.00589918864395034	filter_base=16,n_conv_per_depth=2,n_row=3,checkpoint_epochs=False,n_depth=2,batch_size=32,n_col=3,depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,epochs=10,version=1,n_dims=2,validation_split=0.1,backend=keras,n_gpus=2	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	0	8.2e-05	4.81384	0.005240477635033223	0.06213645463440077	0.00551099901680242	0.037515700927802494	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	1	4.814066	2.20884	0.005483028335380873	0.03588532893642158	0.005545281750670114	0.026158189183318768	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	2	7.023037	2.161185	0.0055033218684335345	0.024861769769583354	0.00555301019196193	0.017380577064566798	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	3	9.184335	2.136483	0.005513921312653553	0.016621064228934335	0.00555776623863872	0.01229852789940385	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	4	11.320951	2.178367	0.005516593258251071	0.011460304287209696	0.005559351518992093	0.008000564725174531	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	5	13.499471	2.185309	0.0055171673943581094	0.009691837989063408	0.005559153401280765	0.006414901912696175	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	6	15.684889	2.119841	0.005517277810668678	0.007887220605884378	0.005559549685083814	0.005096674255736462	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
talisker-10g	care_denoise2d	care_2d	9.10341	768	0	1.	20180510:175157	20180510:175221	7	17.804851	2.178277	0.0055173440504813764	0.006794671694493371	0.005559549685083814	0.005867796248526542	depth=2,n_dims=2,version=1,filter_base=16,n_conv_per_depth=2,n_gpus=2,n_row=3,checkpoint_epochs=False,epochs=10,backend=keras,validation_split=0.1,batch_size=32,n_col=3,n_depth=2,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras	83377	keras:2.1.5,backend:tensorflow:1.7.0	0.2.0+58.gd4207e4.dirty	titanx:2,singularity
