host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	comment
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	0	7.425859	66.65007662773132	0.08984375	2.7288246	0.10176809	51.202103	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	1	81.349616	66.51445531845093	0.44140625	1.9242439	0.11872944	11.013918	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	2	6.956923	66.707759141922	0.515625	1.6977545	0.18544407	5.7600164	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	3	75.105844	66.55765151977539	0.65625	1.3071682	0.34693667	2.7688093	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	4	6.990449	66.48870491981506	0.7265625	1.1197779	0.45271382	1.9409527	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	5	75.406659	66.68832206726074	0.76953125	0.9797244	0.5609581	1.7017555	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	6	6.868794	66.65645289421082	0.76171875	0.9919541	0.46217105	1.8114315	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	7	75.153361	66.49129486083984	0.76953125	0.86257017	0.5488281	1.6576079	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	8	6.866435	66.58813643455505	0.828125	0.7919401	0.5464638	1.6155213	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.185843	50000.0	10000.0	1.	20180423:143102	20180423:143231	9	74.971469	66.70611691474915	0.796875	0.84753525	0.57668585	1.6097988	epochs=15,batch_size=512,num_classes=10,subtract_pixel_mean=True,data_augmentation=True,version=1,n=9,backend=tf,scratchspace=/home/steinba/development/deeprace,n_gpus=2,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
