host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	comment
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	7	134.988538	127.0825674533844	0.84375	0.90198237	0.7321715	1.0751892	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	8	6.467242	127.48308944702148	0.6875	0.74907184	0.7645232	0.9848831	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	9	140.196825	127.78911185264587	0.78125	0.69523406	0.7139423	1.158956	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	10	6.618154	127.67118453979492	0.8125	0.99238205	0.74719554	1.1113247	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	11	137.499163	127.63640022277832	0.90625	0.60137916	0.74769634	1.0573387	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	12	6.480295	127.60941863059998	0.84375	0.7229854	0.7605168	0.9890639	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	13	135.762108	127.7427933216095	0.875	0.6138967	0.7567107	1.0161108	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.107795	50000.0	10000.0	1.	20180423:145850	20180423:150124	14	6.324752	128.21491122245789	0.6875	1.0459199	0.65284455	1.4523678	num_classes=10,subtract_pixel_mean=True,n=9,data_augmentation=True,scratchspace=/home/steinba/development/deeprace,version=1,backend=tf,n_gpus=2,epochs=15,batch_size=64,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	0	7.439843	131.911465883255	0.09375	3.005469	0.39302886	2.258482	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	1	145.124067	132.92806720733643	0.40625	1.9186045	0.4627404	2.186457	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	2	7.024902	133.00317287445068	0.5625	1.4979957	0.6541466	1.3691895	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	3	141.499217	132.60054206848145	0.625	1.4071066	0.70232373	1.2023877	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	4	7.101109	132.73813796043396	0.65625	1.2055001	0.66997194	1.2558143	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	5	141.638505	133.14818239212036	0.75	0.9936267	0.7011218	1.1855525	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2059	resnet56v1	cifar10	22.1355	50000.0	10000.0	1.	20180423:150042	20180423:150326	6	6.969529	132.99811482429504	0.75	1.0083512	0.72516024	1.0615406	subtract_pixel_mean=True,version=1,backend=tf,scratchspace=/home/steinba/development/deeprace,n=9,checkpoint_epochs=False,n_gpus=2,data_augmentation=True,batch_size=64,epochs=15,num_classes=10	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
