host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	0	5.612843	146.647709	0.41804000003814695	673.0498521875763	0.001	0.8899599999809266	0.47	1.8770276012420655	0.914	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	1	152.26331	142.604728	0.5944799999809265	336.9804230849457	0.001	0.9558399999046325	0.5088	2.4182320096969603	0.9355	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	2	294.871328	142.872459	0.6785000000572204	336.7433058182907	0.001	0.97244	0.6387	1.454062134552002	0.9595	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	3	437.746788	142.355453	0.721739999961853	1.0714228442764282	0.001	0.97996	0.5252	1.947817214202881	0.9525	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	4	580.103922	140.626756	0.75094	336.53228496200563	0.001	0.98376	0.6985	1.2909032808303833	0.9732	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	5	720.733146	141.45903	0.773300000076294	0.9012209077262878	0.001	0.9858599999427795	0.6599	1.5335290943145752	0.9693	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	6	862.195199	141.346051	0.7873000000381469	1343.0269195829392	0.001	0.988699999961853	0.705	1.706619002342224	0.9755	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	7	1003.679111	141.417849	0.8053400000762939	336.35590189578056	0.001	0.9900000000190735	0.7094	1.15988444480896	0.9784	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	8	1145.099898	141.032364	0.8133000000572205	0.7662329818725586	0.001	0.99108	0.6745	1.2945677688598634	0.9721	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet56v1	cifar10	28.901439	50000	10000	1.	20180424:021443	20180424:023830	9	1286.13544	141.173772	0.82368	0.7431466668701172	0.001	0.9918200000190734	0.7079	1.3132478534698486	0.9746	num_classes=10,checkpoint_epochs=False,batch_size=128,epochs=10,subtract_pixel_mean=True,version=1,scratchspace=/deeprace,backend=keras,n=9,data_augmentation=True,n_gpus=1	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
