host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	top_k_catacc	val_top_k_catacc	opts	n_model_params	versions	comment
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	0	4.304816	202.720537	75.21124458091735	0.46704	1.9938610938072205	0.4849	0.91196	0.9123	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	1	207.029883	199.0158	232.05406100379943	0.62654	1.6402860416412353	0.5907	0.96308	0.9279	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	2	406.0485	200.282697	300.0224559403992	0.6968	1.2277417402267456	0.6869	0.97506	0.9723	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	3	606.334334	200.515153	415.2552162326717	0.73258	1.3608822767257691	0.6627	0.97966	0.9545	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	4	806.851685	200.973752	189.75483029375076	0.75766	1.1254559014320373	0.7377	0.98438	0.9772	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	5	1007.828748	201.234381	399.4228557776642	0.77654	1.1710237317085266	0.7521	0.98592	0.9834	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	6	1209.065711	200.849624	226.35546497488022	0.7884	1.1001974519729614	0.7502	0.98714	0.982	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	7	1409.917998	201.072359	379.6716857147026	0.79982	0.9619623121261597	0.7861	0.98836	0.9864	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	8	1610.995076	201.606512	650.9809974024678	0.80686	1.1577286177635193	0.7771	0.98976	0.9858	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	9	1812.603599	203.969822	378.33339575293064	0.81902	1.4171389779567718	0.6768	0.9906	0.9748	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	10	2016.57601	204.875828	573.5822997747803	0.82506	1.5590193963050842	0.6584	0.99078	0.9587	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	11	2221.455045	203.187787	477.9160708044243	0.83076	1.0947441291987896	0.742	0.99218	0.9821	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	12	2424.645801	204.039735	556.5326861772251	0.8353	1.0401546605825425	0.7919	0.99198	0.9866	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	13	2628.689349	203.7016	813.4229612019634	0.83996	1.4377075567245483	0.7616	0.99298	0.9655	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	4.020912	50000	10000	1.	20180417:143003	20180417:152040	14	2832.394711	204.313043	645.6591293043089	0.84334	0.9514796211719513	0.7801	0.99372	0.9892	scratchspace=/deeprace,n_gpus=1,epochs=15,checkpoint_epochs=False,n=9,version=1,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,batch_size=32	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	0	19.52857	688.458844	117.1522139484024	0.46764	1.9037414481163024	0.5162	0.91234	0.9194	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	1	707.990419	718.920936	85.21980396251678	0.6375	1.6740389751672744	0.5837	0.96384	0.9576	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	2	1426.922988	706.698894	205.62638504291533	0.70002	1.4047182292699814	0.6736	0.97578	0.9698	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	3	2133.625529	704.765693	105.90095685512543	0.73432	1.3415959953308105	0.6901	0.9804	0.971	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	4	2838.394862	676.753642	231.66457285808562	0.75672	1.2194436519622802	0.7461	0.98246	0.9826	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	5	3515.154468	708.143793	310.2733409135151	0.77688	1.467760994029045	0.6921	0.98626	0.9766	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	6	4223.301476	707.059931	294.50332841429713	0.78982	1.2714711157798768	0.7663	0.98732	0.9824	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	7	4930.36504	707.026069	283.9786978573895	0.79774	1.2864745354652405	0.7786	0.98844	0.9849	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	8	5637.394648	701.603975	346.88497894399643	0.80874	1.6698562496364118	0.7313	0.9901	0.9753	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	9	6339.001678	716.502467	262.95496360313416	0.8177	1.9445702818393706	0.6936	0.9905	0.9747	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	10	7055.507262	734.978638	294.4014925926352	0.82402	1.0683889517784118	0.7845	0.99136	0.9868	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	11	7790.487858	682.928006	425.4667396205139	0.83274	1.415104584169388	0.765	0.99128	0.9838	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	12	8473.418946	710.962663	624.6974311544105	0.83598	1.3161303282141685	0.7814	0.99304	0.9838	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	13	9184.384374	689.848583	582.7391629374421	0.83992	1.3358553360939025	0.7654	0.99266	0.9885	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
6d53e0c531b9	resnet56v1	cifar10	6.39489	50000	10000	1.	20180416:165055	20180416:194741	14	9874.235834	731.484117	514.5033372711206	0.84676	1.1209861924648286	0.7927	0.99296	0.9877	n=9,scratchspace=/deeprace,checkpoint_epochs=False,n_gpus=1,epochs=15,version=1,num_classes=10,batch_size=32,data_augmentation=True,subtract_pixel_mean=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	3.974008	50000	10000	1.	20180417:064750	20180417:073913	0	4.469249	220.269244	117.21344109226227	0.44176	1.7119692642211914	0.5264	0.90108	0.9219	epochs=15,num_classes=10,n=9,n_gpus=1,subtract_pixel_mean=True,version=1,data_augmentation=True,batch_size=32,checkpoint_epochs=False,scratchspace=/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
63a1166819aa	resnet56v1	cifar10	3.974008	50000	10000	1.	20180417:064750	20180417:073913	1	224.741973	202.767859	116.69584269378662	0.61634	1.6446081687927245	0.5538	0.96012	0.9529	epochs=15,num_classes=10,n=9,n_gpus=1,subtract_pixel_mean=True,version=1,data_augmentation=True,batch_size=32,checkpoint_epochs=False,scratchspace=/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1,batch_size=32
