host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	0	3.869492	131.225783	0.4246599999809265	1.8020982456970216	0.001	0.8915200000953675	0.4237	2.105674624443054	0.877	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	1	135.097933	123.525436	0.592560000076294	1.3126415869903565	0.001	0.957439999961853	0.56	1.4339917678833007	0.9458	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	2	258.625424	112.742427	0.6678	336.6676292280579	0.001	0.9723399999809265	0.4112	2.814682614135742	0.8615	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	3	371.370743	110.730728	0.7147199999427796	336.53538601905825	0.001	0.980319999961853	0.5421	1.7183495309829713	0.9556	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	4	482.103963	117.943788	0.7475600000190735	671.9808572044182	0.001	0.98316	0.6809	1.1964004385948181	0.9726	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	5	600.049162	239.118096	0.7683000001144409	0.8327987177658082	0.001	0.9859000000190735	0.4161	3.4107479858398437	0.8205	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	6	839.169043	357.965083	0.7863400000762939	671.869850317173	0.001	0.9877800000190735	0.6554	1.2761332359313964	0.9557	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	7	1197.136247	373.576793	0.7972200000762939	671.8427194586181	0.001	0.98964	0.6937	1.2345961643218994	0.9573	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	8	1570.715303	351.303585	0.8107600000953674	671.799824747467	0.001	0.9910600000572205	0.7199	1.0711688724517823	0.9763	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	21.02114	50000	10000	1.	20180423:232412	20180424:000202	9	1922.020684	348.101576	0.8193000000572205	0.6837584700202942	0.001	0.990740000038147	0.7847	0.8621327055931092	0.9844	subtract_pixel_mean=True,epochs=10,batch_size=128,data_augmentation=True,num_classes=10,backend=keras,version=1,scratchspace=/deeprace,n=5,checkpoint_epochs=False,n_gpus=1	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	0	14.5694	182.871983	0.471519999961853	337.20351934677126	0.001	0.911800000038147	0.4938	1.6489537420272826	0.928	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	1	197.443719	125.772044	0.6150600000572205	672.3467905081177	0.001	0.962	0.577	1.4678934379577637	0.9531	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	2	323.217658	112.130503	0.6888800000190735	1.075856640434265	0.001	0.9750800000190735	0.5168	1.8755098865509032	0.9428	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	3	435.350154	119.009106	0.727300000114441	0.9757283396911621	0.001	0.9806800000381469	0.6314	1.3861245552062988	0.948	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	4	554.361737	124.624521	0.751720000038147	1007.5267026485252	0.001	0.9839200000190735	0.6743	1.2831023809432984	0.9719	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	5	678.987645	126.842241	0.7765200001144409	0.8235412142562866	0.001	0.98606	0.7033	1.0616231386184691	0.978	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	6	805.832028	123.783173	0.793700000038147	336.3257601279831	0.001	0.98888	0.7424	0.9629457282066345	0.9813	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	7	929.617476	116.900234	0.807700000038147	0.7370072546005249	0.001	0.9901200000190735	0.7594	0.9184143392562866	0.9858	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	8	1046.520282	123.40026	0.8159400000572204	336.2556613959694	0.001	0.9914199999427795	0.7384	1.0529800853729248	0.9819	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
afff31e83ee6	resnet32v1	cifar10	33.218287	50000	10000	1.	20180423:160350	20180423:162531	9	1169.922562	131.351669	0.8268600000762939	336.2257704846382	0.001	0.99122	0.7363	1.007455365371704	0.9864	num_classes=10,data_augmentation=True,n_gpus=1,epochs=10,batch_size=128,subtract_pixel_mean=True,scratchspace=/deeprace,checkpoint_epochs=False,version=1,backend=keras,n=5	470218	keras:2.1.5,backend:tensorflow:1.3.0	docker,mi25:1
