host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	top_k_catacc	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	0	12.120441	149.810844	2.0245473003005983	0.405759999961853	1.8858528533935548	0.4355	0.8865200000190735	0.8791	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	1	161.932675	145.92495	1.466152043838501	0.579220000038147	1.985802646636963	0.4684	0.9549000000190735	0.9241	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	2	307.860546	145.881191	1.26696424079895	0.6440999999427796	1.406452448272705	0.5957	0.967999999961853	0.959	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	3	453.743549	146.153663	1.0958712646484374	0.7012600000572204	1.122239843559265	0.6941	0.9773800000190734	0.9788	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	4	599.899159	146.000412	0.9807597492218018	0.73834	1.401675442123413	0.6339	0.9822200000190735	0.9553	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	5	745.902521	146.049179	0.9039921103096008	0.764080000038147	0.9959792706489563	0.7285	0.9855000000190735	0.9834	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	6	891.953508	145.875325	0.8495281920433044	0.7817000000762939	1.1741014896392823	0.6976	0.9879000000190735	0.9664	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	7	1037.831771	146.031332	0.8016742655944824	0.7947400000381469	1.2667435911178588	0.6816	0.9880400000190734	0.9757	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	8	1183.866035	146.064004	0.7673777895545959	0.8073000000190735	0.9624707341194153	0.7453	0.9899	0.9815	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
taurusi2104	resnet56v1	cifar10	2.221397	50000	10000	1.	20180413:191513	20180413:195159	9	1329.932953	146.044018	0.7343372240447998	0.816900000038147	1.7949780479431152	0.567	0.99136	0.9439	n_gpus=1,checkpoint_epochs=False,epochs=15,version=1,n=9,subtract_pixel_mean=True,num_classes=10,batch_size=128,data_augmentation=True,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:lustre
