host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	top_k_catacc	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	0	5.818387	121.089391	2.1005234596633913	0.38956000020980835	2.056146353149414	0.3991000001907349	0.8642200003242493	0.8855000030517578	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	1	126.910939	118.398449	1.5972603247070312	0.539580000114441	1.7097795093536376	0.5255999994277955	0.9438600002670288	0.9297999979019165	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	2	245.312559	118.357743	1.3857550550460815	0.6172200004768371	2.0183904724121096	0.4711000012874603	0.9614600002861023	0.9313999998092651	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	3	363.673471	118.409475	1.2355530875778198	0.6723400003433228	1.7568062231063843	0.5444000001430511	0.9723600000572205	0.9462000005722045	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	4	482.086421	118.344556	1.117342431411743	0.7132200003814697	2.0502436656951906	0.486900000667572	0.9798600001335144	0.9396999998092651	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	5	600.434163	118.365932	1.0373791396331786	0.740019999923706	1.1317025632858277	0.7109000011444092	0.9825599998283386	0.9756999995231629	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	6	718.803277	118.37655	0.9689677342224121	0.7618600004005432	1.3796159309387208	0.6387000011444092	0.9853800001335145	0.9718000005722046	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	7	837.183	118.356368	0.9225154045104981	0.7769200004577637	1.3695505182266234	0.6633000003814697	0.9873399999046326	0.9687999990463256	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	8	955.542545	118.437989	0.8778864774703979	0.7908999995994568	1.2783346998214722	0.6897000009536743	0.9888599998283386	0.964999998664856	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
taurusi2050	resnet56v1	cifar10	4.896743	50000	10000	1.	20180413:210908	20180413:213853	9	1073.983789	118.416065	0.8397004741668701	0.8020000005531311	1.2634400602340699	0.6836999999046326	0.9901800000572205	0.9696000011444091	n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,scratchspace=/home/h2/steinba/development/deeprace,version=1,data_augmentation=True,epochs=15,batch_size=512	861770	keras:2.1.4,backend:tensorflow:1.3.0	k80:1,fs:nfs
