host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	top_k_catacc	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	0	3.349245	82.654493	1.790537088508606	0.43116	2.052414343261719	0.4186	0.8924999999809266	0.9164	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	1	86.004859	77.287813	1.3652694675827026	0.57548	1.9609658988952636	0.4433	0.952999999961853	0.9175	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	2	163.293847	76.823071	1.1699628884887696	0.6495399999618531	1.622940360069275	0.5466	0.968520000038147	0.9465	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	3	240.118023	76.891677	1.0509466018676759	0.69382	1.266539003944397	0.6359	0.976499999961853	0.9536	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	4	317.010811	76.468858	0.9544361199951172	0.727940000038147	1.445765952205658	0.5847	0.9805799999618531	0.9472	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	5	393.480807	76.075418	0.8868845849990845	0.75254	1.0824778052330017	0.6933	0.983220000038147	0.9714	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	6	469.557646	78.528873	0.8297427418327331	0.771280000038147	0.925785771560669	0.7352	0.98634	0.9834	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	7	548.087631	78.25378	0.7892471022605896	0.7844400000190734	1.0840215152740478	0.7022	0.987760000038147	0.9749	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	8	626.34252	76.566102	0.7496591903305053	0.7977999999809265	0.9973405460357666	0.7235	0.989200000038147	0.9814	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	9	702.909753	77.071291	0.723935269241333	0.80698	1.3177566986083984	0.6718	0.9902400000381469	0.9534	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	10	779.982171	78.30572	0.6922023241233826	0.817959999961853	0.9436963171005249	0.7445	0.99132	0.9837	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2072	resnet32v1	cifar10	2.643902	50000	10000	1.	20180329:161925	20180329:163854	11	858.289073	77.000594	0.670924550113678	0.82514	0.905461908531189	0.7467	0.9920600000190735	0.9853	data_augmentation=True,epochs=15,checkpoint_epochs=False,n=5,batch_size=256,subtract_pixel_mean=True,n_gpus=2,version=1,num_classes=10,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
