host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	top_k_catacc	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	0	6.799335	110.497474	2.142906914100647	0.37325999994277953	2.35586462059021	0.3587999998569488	0.8568000001335144	0.8257999999046326	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	1	117.299751	101.309258	1.621589707069397	0.5319000001907349	2.5184096729278562	0.3978999999046326	0.9390400000190735	0.9132999995231629	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	2	218.611048	101.769649	1.430192583694458	0.6008399999809265	1.64587707157135	0.5524000000953674	0.9582600001716614	0.9353000001907349	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	3	320.382135	101.198866	1.2817408911132813	0.6519599998855591	2.2783739562988283	0.47069999990463257	0.969299999885559	0.9089000000953674	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	4	421.584239	101.785489	1.1623024959945678	0.6976400000953674	1.382936904335022	0.627799999332428	0.9763200001335144	0.9572000003814697	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	5	523.372944	108.222903	1.072009645137787	0.7293000000762939	2.0124675792694093	0.5332	0.9805999999046325	0.9167000007629394	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	6	631.599106	102.236041	1.0047575735473633	0.7494999999427795	1.3166941385269164	0.6573999996185302	0.9837199998283386	0.9638000007629395	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	7	733.838363	101.470355	0.9427022395515442	0.7705399999809265	1.5690483163833617	0.6044	0.9861600001525879	0.9606000003814698	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	8	835.310834	101.58971	0.8945541379737854	0.7844199998664856	1.418991267967224	0.6458000001907349	0.9881400001335144	0.9502000000953674	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	9	936.902073	102.165892	0.8515031052207946	0.7990999998092652	1.1932971332550049	0.7075999992370605	0.9890800001525879	0.9760999995231628	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
taurusi2076	resnet56v1	cifar10	2.56813	50000	10000	1.	20180329:182410	20180329:184957	10	1039.071215	101.522656	0.8234430556488037	0.8077200001144409	1.4453158863067628	0.657900000667572	0.9899399999046326	0.9692000007629394	batch_size=512,n=9,subtract_pixel_mean=True,version=1,scratchspace=/home/steinba/development/deeprace,checkpoint_epochs=False,num_classes=10,data_augmentation=True,n_gpus=2,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:2,fs:nfs,singularity:lustre
