host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	top_k_catacc	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	0	4.725536	184.524428	1.7331889082336427	0.4421400000190735	1.8086084056854248	0.4506	0.9011	0.9085	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	1	189.2512	174.855121	1.2887079413986207	0.6053599999618531	1.4410385646820068	0.5887	0.95944	0.9455	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	2	364.107555	174.881677	1.094681939048767	0.6806200000190735	1.1178157648086549	0.6782	0.9714600000381469	0.9722	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	3	538.990461	174.839958	0.9853999143791199	0.718640000038147	1.2621824552536012	0.6505	0.97754	0.9707	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	4	713.831676	174.887644	0.8956478840446472	0.750299999961853	1.0451829414367675	0.7072	0.9833600000381469	0.9773	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	5	888.721987	174.827075	0.845894401473999	0.7686600000381469	0.9949084175109864	0.7206	0.984640000038147	0.9802	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	6	1063.55028	174.759322	0.7930923484039306	0.786140000038147	1.51376176071167	0.6071	0.9870400000190734	0.97	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	7	1238.310841	174.857786	0.7599563374710083	0.799160000038147	1.619377261352539	0.5814	0.988499999961853	0.9734	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	8	1413.169859	174.840313	0.7197714400100708	0.8107599999809265	0.969695718574524	0.743	0.98968	0.9749	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2101	resnet32v1	cifar10	11.379871	50000	10000	1.	20180416:205847	20180416:214243	9	1588.011399	174.653777	0.6997010897445679	0.81974	1.2250648142814635	0.6934	0.9905200000190735	0.9586	num_classes=10,n_gpus=4,data_augmentation=True,checkpoint_epochs=False,version=1,batch_size=128,n=5,epochs=15,subtract_pixel_mean=True,scratchspace=/home/steinba/development/deeprace	470218	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
