host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	top_k_catacc	val_acc	val_loss	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2100	resnet56v1	cifar10	5.468415	50000	10000	1.	20180423:101332	20180423:104538	11	1419.398949	126.329616	0.8088999998092652	0.8104355916023255	0.9906599998283386	0.5806999995231629	1.808067476272583	0.9496999998092651	checkpoint_epochs=False,batch_size=512,n_gpus=4,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,backend=keras,version=1,n=9,scratchspace=/home/steinba/development/deeprace,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2100	resnet56v1	cifar10	5.468415	50000	10000	1.	20180423:101332	20180423:104538	12	1545.732245	126.548538	0.818780000114441	0.7735736527252197	0.9904999999046326	0.743600000667572	1.0409143507003784	0.9768999994277954	checkpoint_epochs=False,batch_size=512,n_gpus=4,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,backend=keras,version=1,n=9,scratchspace=/home/steinba/development/deeprace,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2100	resnet56v1	cifar10	5.468415	50000	10000	1.	20180423:101332	20180423:104538	13	1672.283195	126.991614	0.826239999923706	0.7471443441200256	0.992000000076294	0.7035999998092651	1.1485545085906983	0.9776999992370605	checkpoint_epochs=False,batch_size=512,n_gpus=4,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,backend=keras,version=1,n=9,scratchspace=/home/steinba/development/deeprace,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2100	resnet56v1	cifar10	5.468415	50000	10000	1.	20180423:101332	20180423:104538	14	1799.278563	126.526725	0.8314200000190735	0.7302017842102051	0.9924000001335144	0.7238000001907349	1.103268884086609	0.9772999997138977	checkpoint_epochs=False,batch_size=512,n_gpus=4,subtract_pixel_mean=True,data_augmentation=True,num_classes=10,backend=keras,version=1,n=9,scratchspace=/home/steinba/development/deeprace,epochs=15	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2098	resnet56v1	cifar10	5.264845	50000	10000	1.	20180423:101333	20180423:104539	0	9.97058	141.577035	0.33380000003814697	2.304517076950073	0.8403399998664856	0.2588999999523163	2.3251367824554445	0.8252000007629394	num_classes=10,n_gpus=4,data_augmentation=True,epochs=15,batch_size=512,n=9,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2098	resnet56v1	cifar10	5.264845	50000	10000	1.	20180423:101333	20180423:104539	1	151.55099	127.128873	0.5076199999237061	1.6771725080490112	0.9325799999046326	0.48289999961853025	1.710229948425293	0.943100000667572	num_classes=10,n_gpus=4,data_augmentation=True,epochs=15,batch_size=512,n=9,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2098	resnet56v1	cifar10	5.264845	50000	10000	1.	20180423:101333	20180423:104539	2	278.682238	126.267025	0.5914999998474121	1.455763907546997	0.9551200001144409	0.5357	1.647714741706848	0.9353999997138978	num_classes=10,n_gpus=4,data_augmentation=True,epochs=15,batch_size=512,n=9,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2098	resnet56v1	cifar10	5.264845	50000	10000	1.	20180423:101333	20180423:104539	3	404.952915	126.540974	0.6452799998855591	1.3039399970245362	0.9666799998855591	0.5686999994277954	1.5776332912445068	0.9569000003814697	num_classes=10,n_gpus=4,data_augmentation=True,epochs=15,batch_size=512,n=9,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2098	resnet56v1	cifar10	5.264845	50000	10000	1.	20180423:101333	20180423:104539	4	531.49546	126.985302	0.687440000038147	1.1835090787124634	0.9745599999809265	0.6589999996185303	1.2521735427856446	0.970599999332428	num_classes=10,n_gpus=4,data_augmentation=True,epochs=15,batch_size=512,n=9,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
taurusi2098	resnet56v1	cifar10	5.264845	50000	10000	1.	20180423:101333	20180423:104539	5	658.482532	126.467476	0.7211799998092652	1.0895562098312377	0.9796200001907349	0.5980000007629395	1.5686302114486694	0.9583999992370605	num_classes=10,n_gpus=4,data_augmentation=True,epochs=15,batch_size=512,n=9,checkpoint_epochs=False,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,version=1,backend=keras	861770	keras:2.1.5,backend:tensorflow:1.5.0	k80:4,fs:nfs,singularity:lustre
