host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	comment
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	0	5.194535	75.83275079727173	0.10546875	2.8133245	0.1005	14.393252	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	1	83.265067	75.75452995300293	0.46875	1.7540545	0.2763	3.6677089	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	2	5.300327	75.75803184509277	0.6171875	1.3488863	0.3829	2.7832484	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	3	82.457642	75.67790699005127	0.65234375	1.216289	0.3736	2.6580095	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	4	5.284076	75.6672420501709	0.71875	1.1176536	0.5342	1.6763506	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	5	82.435119	75.64488887786865	0.74609375	0.99210244	0.5234	1.6444973	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	6	5.302846	75.70257496833801	0.76171875	0.95142	0.5041	1.6832653	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	7	83.238925	75.6967670917511	0.8203125	0.79685396	0.2771	2.4299269	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	8	5.301836	75.70788335800171	0.7890625	0.8351979	0.4169	1.9803531	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	9	82.311541	75.66338276863098	0.8671875	0.69513273	0.5458	1.5531794	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	10	5.388333	75.61013603210449	0.80859375	0.79690146	0.5229	1.6650324	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	11	83.291329	75.69865822792053	0.85546875	0.710333	0.6086	1.3989967	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	12	5.295132	75.78555393218994	0.83203125	0.75200933	0.3816	2.0790594	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2091	resnet56v1	cifar10	3.213916	50000.0	10000.0	1.	20180421:001941	20180421:002113	13	83.282709	75.62380313873291	0.8359375	0.70279545	0.6289	1.3221891	n_gpus=1,checkpoint_epochs=False,num_classes=10,epochs=15,subtract_pixel_mean=True,data_augmentation=True,version=1,batch_size=256,scratchspace=/home/steinba/development/deeprace,backend=tf,n=9	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	0	4.860729	74.87111473083496	0.09765625	2.7887416	0.1886	4.953189	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	1	81.963476	74.94198942184448	0.5078125	1.8294051	0.1854	9.267897	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	2	5.002809	74.86945080757141	0.59765625	1.4454474	0.5528	1.6898777	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	3	83.135731	74.77604079246521	0.69140625	1.2260834	0.4051	2.249836	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	4	5.014932	74.81518602371216	0.7890625	0.96033657	0.3965	1.9733263	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	5	82.101732	74.9012541770935	0.75390625	1.0465844	0.5355	1.6915739	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	6	4.993595	74.84844732284546	0.7734375	0.99358726	0.3477	2.1881568	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	7	81.085591	74.846506357193	0.83203125	0.82813716	0.5446	1.7489002	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	8	5.023358	74.76926064491272	0.82421875	0.8366244	0.4402	1.8363752	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
taurusi2105	resnet56v1	cifar10	3.198834	50000.0	10000.0	1.	20180421:000147	20180421:000316	9	81.1654	74.81449222564697	0.80859375	0.812031	0.4997	1.6706095	batch_size=256,data_augmentation=True,n_gpus=1,checkpoint_epochs=False,num_classes=10,subtract_pixel_mean=True,n=9,version=1,epochs=15,backend=tf,scratchspace=/home/steinba/development/deeprace	None	unknown:0.0	k80:1,fs:nfs,singularity:lustre
