host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	top_k_catacc	val_top_k_catacc	opts	n_model_params	versions	comment
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	0	11.912011	231.634863	1.7755298377990723	0.47656	1.7000908458709716	0.5274	0.91208	0.9326	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	1	243.548113	228.198207	1.3204835968399047	0.63412	1.7240068195343017	0.5606	0.963	0.9324	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	2	471.747648	228.159504	1.1389331455802918	0.69602	1.1383468361854554	0.6988	0.97534	0.9752	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	3	699.908385	228.078344	1.0356138981628418	0.73316	1.3731401781082153	0.6393	0.98002	0.9775	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	4	927.988029	228.173886	0.9723992665481568	0.75302	1.2624649953842164	0.6593	0.983	0.9771	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	5	1156.164829	227.992454	0.9196311825180054	0.77032	0.9570447723388672	0.7635	0.98496	0.9815	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	6	1384.159516	229.681023	0.8774351969337464	0.78676	1.2138189088821412	0.711	0.98696	0.9721	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	7	1613.843815	228.798951	0.8487790234947205	0.7952	1.1604266101837157	0.7169	0.98774	0.9729	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	8	1842.6454	227.317228	0.8172842182350158	0.80452	1.0810487840652465	0.7479	0.98878	0.97	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2047	resnet56v1	cifar10	2.88111	50000	10000	1.	20180413:193628	20180413:203342	9	2069.965594	227.536849	0.7944930528450013	0.81298	0.828560800743103	0.7996	0.98934	0.9909	epochs=15,checkpoint_epochs=False,batch_size=32,subtract_pixel_mean=True,num_classes=10,version=1,n_gpus=1,n=9,scratchspace=/home/steinba/development/deeprace,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
