host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	lr	top_k_categorical_accuracy	val_acc	val_loss	val_top_k_categorical_accuracy	opts	n_model_params	versions	comment
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	0	7.871628	147.38729	0.47296	1.63784869804	0.001	0.91594	0.5113	1.61533881626	0.9294	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	1	155.260182	143.613045	0.6299	1.23669680496	0.001	0.96368	0.6232	1.28579371471	0.9658	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	2	298.874463	143.42807	0.69486	1.06554621813	0.001	0.97546	0.5721	1.61490930462	0.9292	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	3	442.303733	143.478087	0.73416	0.962304815273	0.001	0.98096	0.6589	1.22311500092	0.977	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	4	585.783208	143.196196	0.75968	0.894198918896	0.001	0.98448	0.756	0.924533226585	0.9835	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	5	728.980709	143.204334	0.77904	0.847907620163	0.001	0.9864	0.7265	1.02994207726	0.9699	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	6	872.186257	143.248178	0.79242	0.814715667744	0.001	0.98736	0.7192	1.03578437748	0.9826	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	7	1015.435601	143.226513	0.8039	0.782671333275	0.001	0.98878	0.7551	0.968874685955	0.9788	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	8	1158.663869	143.235027	0.81066	0.764385927296	0.001	0.98972	0.6238	1.52344034672	0.9712	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
instance-1	resnet32v1	cifar10	2.712336	50000	10000	1.	20180424:043233	20180424:045640	9	1301.900188	144.396818	0.8198	0.739985297489	0.001	0.99082	0.7697	0.939572457886	0.9866	checkpoint_epochs=False,backend=keras,subtract_pixel_mean=True,scratchspace=/home/steinbac/deeprace/scripts/gce,version=1,n=5,num_classes=10,data_augmentation=True,n_gpus=1,batch_size=32,epochs=10	470218	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:gce,singularity:gce
