host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	comment
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	0	9.93249	137.5065712928772	0.0	2.8504932	0.30208334	2.530174	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	1	156.217285	137.60222601890564	0.4375	1.8849063	0.4695513	2.3840253	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	2	9.48819	137.49589705467224	0.59375	1.6223321	0.6081731	1.5541643	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	3	149.12908	138.08540606498718	0.78125	1.0066392	0.52884614	1.9730108	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	4	9.737491	137.89677023887634	0.71875	1.047724	0.67788464	1.2381393	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	5	150.179817	138.3125274181366	0.71875	0.9712105	0.6875	1.2127907	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	6	9.694124	138.29908227920532	0.6875	1.0841398	0.7640224	0.97600603	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	7	150.159374	138.46849298477173	0.90625	0.5909579	0.71915066	1.1415546	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	8	9.571805	138.44531202316284	0.78125	0.9202894	0.7692308	0.88846254	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	9	149.53535	138.2399342060089	0.84375	0.8906715	0.7015224	1.1617008	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	10	9.818212	138.09950494766235	0.78125	0.8073143	0.59134614	1.7266909	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	11	150.219724	138.44988870620728	0.6875	0.9681648	0.75	1.032456	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	12	9.556188	138.32824802398682	0.90625	0.67317724	0.7672276	0.92272824	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	13	149.923353	138.06950092315674	0.8125	0.67525446	0.7792468	0.88039416	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2084	resnet56v1	cifar10	4.395862	50000.0	10000.0	1.	20180423:101953	20180423:102243	14	9.792627	138.06338548660278	0.90625	0.5262275	0.78886217	0.8591299	scratchspace=/home/steinba/development/deeprace,epochs=15,version=1,checkpoint_epochs=False,n_gpus=4,n=9,backend=tf,num_classes=10,data_augmentation=True,batch_size=128,subtract_pixel_mean=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
