host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	comment
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	0	6.018593	87.86752510070801	0.0625	2.6076405	0.40865386	2.0931785	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	1	102.056615	87.76013135910034	0.65625	1.1922188	0.57051283	1.4426438	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	2	5.740289	87.88705110549927	0.59375	1.0445493	0.64142627	1.2105579	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	3	95.877897	88.99047780036926	0.6875	1.1288258	0.68669873	1.10556	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	4	5.736202	89.27896189689636	0.875	0.7397729	0.7171474	0.997574	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	5	95.188637	87.76857161521912	0.78125	1.0654509	0.7383814	1.0563596	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	6	5.915571	87.89104795455933	0.65625	1.6842008	0.71073717	0.9917491	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	7	96.394779	87.76522445678711	0.8125	0.8073682	0.49959937	1.9798938	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	8	5.740322	87.78527903556824	0.625	1.1361177	0.6838942	1.2292242	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	9	97.514477	87.85053753852844	0.8125	0.7527413	0.7171474	1.0441138	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	10	6.01053	88.06550097465515	0.75	0.87163377	0.7363782	0.9622697	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	11	96.204041	88.05278062820435	0.84375	0.81355387	0.74719554	0.96585923	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	12	5.865704	87.86334204673767	0.96875	0.44082057	0.7219551	1.1042807	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	13	96.14785	88.01295685768127	0.90625	0.55471134	0.6943109	1.224039	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2063	resnet32v1	cifar10	3.653328	50000.0	10000.0	1.	20180423:094935	20180423:095125	14	5.911327	88.0540120601654	0.8125	0.71020854	0.77684295	0.877953	subtract_pixel_mean=True,batch_size=128,num_classes=10,checkpoint_epochs=False,epochs=15,n_gpus=4,scratchspace=/home/steinba/development/deeprace,n=5,version=1,backend=tf,data_augmentation=True	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
taurusi2073	resnet32v1	cifar10	3.667183	50000.0	10000.0	1.	20180423:094910	20180423:095059	0	5.848204	86.79740762710571	0.03125	2.5821388	0.27764422	2.8335538	data_augmentation=True,version=1,scratchspace=/home/steinba/development/deeprace,epochs=15,batch_size=128,backend=tf,subtract_pixel_mean=True,n_gpus=4,n=5,num_classes=10,checkpoint_epochs=False	None	tensorflow:1.7.0	k80:4,fs:nfs,singularity:lustre
